polynomial,kernel,bw_method,coef,se,p_value,n_treat,n_control,bw_left,bw_right,year,include_geology,exclude_border,include_enslaved,include_pc_black,version
1,triangular,mserd,-0.09231464279347891,0.18145480371420955,0.6109293580983086,318,315,102.77642222740299,102.77642222740299,1880,TRUE,FALSE,FALSE,TRUE,population_controls
2,triangular,mserd,-0.013762397609136492,0.19238528523019188,0.9429714891131875,536,489,189.5998584131353,189.5998584131353,1880,TRUE,FALSE,FALSE,TRUE,population_controls
1,epanechnikov,mserd,-0.11009732050052252,0.18455740368495235,0.5508093046497069,292,285,93.81095420831981,93.81095420831981,1880,TRUE,FALSE,FALSE,TRUE,population_controls
2,epanechnikov,mserd,-0.007686438353467082,0.1920695066913497,0.9680779422337288,505,465,176.7099984596945,176.7099984596945,1880,TRUE,FALSE,FALSE,TRUE,population_controls
1,triangular,msetwo,-0.10792890569189142,0.17624355874482434,0.5402830863665189,389,337,113.7070135376275,131.1772748417244,1880,TRUE,FALSE,FALSE,TRUE,population_controls
2,triangular,msetwo,-0.018977813162981208,0.1918662919222834,0.9212084120800841,558,531,208.11787573356565,198.1245409611113,1880,TRUE,FALSE,FALSE,TRUE,population_controls
1,epanechnikov,msetwo,-0.10305854343413964,0.17718330401234986,0.5608029333462226,347,316,103.32687886299746,116.10583676120045,1880,TRUE,FALSE,FALSE,TRUE,population_controls
2,epanechnikov,msetwo,-0.013656928913368158,0.19310144823141248,0.9436173283835393,534,510,196.5540156720744,188.60709597248618,1880,TRUE,FALSE,FALSE,TRUE,population_controls
1,triangular,cerrd,-0.10078495925163646,0.18846846087904068,0.5928174218048317,274,264,85.46543269641838,85.46543269641838,1880,TRUE,FALSE,FALSE,TRUE,population_controls
2,triangular,cerrd,-0.022435168314809125,0.1960633497378757,0.908898392307471,447,420,153.56481591032963,153.56481591032963,1880,TRUE,FALSE,FALSE,TRUE,population_controls
1,epanechnikov,cerrd,-0.10612281951807902,0.19001528575778387,0.5765055825472178,256,248,78.01004957477723,78.01004957477723,1880,TRUE,FALSE,FALSE,TRUE,population_controls
2,epanechnikov,cerrd,-0.024024415057701233,0.19793518867445603,0.9033938914000598,416,400,143.12478189644906,143.12478189644906,1880,TRUE,FALSE,FALSE,TRUE,population_controls
1,triangular,certwo,-0.11019550197247568,0.18235306695579043,0.5456458700071999,337,286,94.55494657236423,109.08263112603059,1880,TRUE,FALSE,FALSE,TRUE,population_controls
2,triangular,certwo,-0.0157525049237629,0.1937024181971542,0.9351849059818219,465,446,168.5633288028855,160.46931107783888,1880,TRUE,FALSE,FALSE,TRUE,population_controls
1,epanechnikov,certwo,-0.12119837124992944,0.1849362284061273,0.5122409947752865,299,267,85.923174010254,96.54972767411594,1880,TRUE,FALSE,FALSE,TRUE,population_controls
2,epanechnikov,certwo,-0.01612923958422132,0.19296352144442686,0.9333848126655336,446,431,159.19727728566195,152.7607362938313,1880,TRUE,FALSE,FALSE,TRUE,population_controls
1,triangular,mserd,-0.13561564873987417,0.17834592868324015,0.4470108171828773,309,301,99.96648520493996,99.96648520493996,1880,FALSE,FALSE,FALSE,TRUE,population_controls
2,triangular,mserd,-0.0475466373560914,0.18556606905399525,0.79777722496428,494,454,173.39047246726486,173.39047246726486,1880,FALSE,FALSE,FALSE,TRUE,population_controls
1,epanechnikov,mserd,-0.1536144463825499,0.18064254681725594,0.3951149674183259,288,274,90.52717071513393,90.52717071513393,1880,FALSE,FALSE,FALSE,TRUE,population_controls
2,epanechnikov,mserd,-0.04756463249799336,0.1846434586477485,0.796713633456394,466,434,161.55447117392546,161.55447117392546,1880,FALSE,FALSE,FALSE,TRUE,population_controls
1,triangular,msetwo,-0.1570239559872586,0.17316533476750465,0.36451980752733953,368,341,116.85079358931878,123.29057161934936,1880,FALSE,FALSE,FALSE,TRUE,population_controls
2,triangular,msetwo,-0.059674608051921534,0.18644155807154766,0.7489142156073552,505,529,205.08328180455936,175.33448208416465,1880,FALSE,FALSE,FALSE,TRUE,population_controls
1,epanechnikov,msetwo,-0.15768040626198665,0.17313728467074702,0.3624404322961526,333,322,106.45734940984305,108.54139453673935,1880,FALSE,FALSE,FALSE,TRUE,population_controls
2,epanechnikov,msetwo,-0.05888883431808763,0.18614605320449742,0.7517306241771864,470,498,193.2888921190904,163.16470174794352,1880,FALSE,FALSE,FALSE,TRUE,population_controls
1,triangular,cerrd,-0.13069264947303005,0.18547470690777876,0.48103513144511706,268,258,83.12878311989267,83.12878311989267,1880,FALSE,FALSE,FALSE,TRUE,population_controls
2,triangular,cerrd,-0.060772943501475156,0.19514288287951748,0.7554753259994822,408,397,140.43615964639312,140.43615964639312,1880,FALSE,FALSE,FALSE,TRUE,population_controls
