year,specification,polynomial,kernel,bw_method,coef,se,p_value,fisher_p,n_studies,mean_n_treat,mean_n_control,version
1900,Baseline,ALL,ALL,ALL,0.0445834598354633,0.036911101210886414,0.22710093928937058,0.9996876557557937,16,518.625,416.25,population_controls
1900,No_Geography,ALL,ALL,ALL,-0.0036971405917853354,0.03778628250901435,0.9220565974532913,0.9998297094213613,16,468.625,426.4375,population_controls
1900,No_Border,ALL,ALL,ALL,6.726157844147239e-4,0.06130381432144901,0.9912459120469281,0.9999978682797995,16,449.375,325.4375,population_controls
