polynomial,kernel,bw_method,coef,se,p_value,n_treat,n_control,bw_left,bw_right,year,include_geology,exclude_border,include_enslaved,include_pc_black,version
1,triangular,mserd,-0.1867983272998477,0.1790897026841207,0.29692820590670815,348,352,120.00490045849355,120.00490045849355,1870,TRUE,FALSE,FALSE,FALSE,standard
2,triangular,mserd,-0.13157217320289355,0.19129647198673974,0.49158380713629884,532,508,196.48565530635966,196.48565530635966,1870,TRUE,FALSE,FALSE,FALSE,standard
1,epanechnikov,mserd,-0.18437691830734373,0.17946571946275086,0.30424831251415796,332,332,112.08929499690828,112.08929499690828,1870,TRUE,FALSE,FALSE,FALSE,standard
2,epanechnikov,mserd,-0.10626857775434699,0.19243469298036567,0.5807894754843199,500,474,182.46265794879326,182.46265794879326,1870,TRUE,FALSE,FALSE,FALSE,standard
1,triangular,msetwo,-0.2452421121183491,0.17919975659923507,0.17114297550805713,493,332,111.97258515859797,180.3117014162307,1870,TRUE,FALSE,FALSE,FALSE,standard
2,triangular,msetwo,-0.1542406986486901,0.19017200304981188,0.4173318377360713,560,529,211.43620227147795,211.28411239307755,1870,TRUE,FALSE,FALSE,FALSE,standard
1,epanechnikov,msetwo,-0.23918199236272644,0.18295101055776888,0.19109203567282093,455,318,103.90211085206418,162.61764832027595,1870,TRUE,FALSE,FALSE,FALSE,standard
2,epanechnikov,msetwo,-0.14822618375494548,0.192571184466418,0.44146510507832143,545,517,200.7114129725065,200.61026423934086,1870,TRUE,FALSE,FALSE,FALSE,standard
1,triangular,cerrd,-0.1941080439682223,0.18596448860367576,0.2965821351681754,303,300,99.79205853928983,99.79205853928983,1870,TRUE,FALSE,FALSE,FALSE,standard
2,triangular,cerrd,-0.10972089687974124,0.1963230919098651,0.576244150683717,449,430,159.14190938051473,159.14190938051473,1870,TRUE,FALSE,FALSE,FALSE,standard
1,epanechnikov,cerrd,-0.2099336098472481,0.18929977751703242,0.26742982515274566,286,284,93.20970598053204,93.20970598053204,1870,TRUE,FALSE,FALSE,FALSE,standard
2,epanechnikov,cerrd,-0.11302158177320888,0.2000197814271295,0.5720383811413499,416,407,147.7841002252283,147.7841002252283,1870,TRUE,FALSE,FALSE,FALSE,standard
1,triangular,certwo,-0.23998323031293048,0.18693148439353421,0.1992108377531153,423,283,93.1126539853862,149.94117568782926,1870,TRUE,FALSE,FALSE,FALSE,standard
2,triangular,certwo,-0.11350650665016872,0.1927541394608885,0.5559506536819152,477,449,171.25097956481014,171.1277956427658,1870,TRUE,FALSE,FALSE,FALSE,standard
1,epanechnikov,certwo,-0.2353720843038983,0.18870559438600912,0.21228830133868815,386,269,86.40151767878172,135.22739337058516,1870,TRUE,FALSE,FALSE,FALSE,standard
2,epanechnikov,certwo,-0.10384408697840625,0.1928469735921326,0.5902462507946368,454,435,162.56452637777798,162.48260180927804,1870,TRUE,FALSE,FALSE,FALSE,standard
1,triangular,mserd,-0.3281685272166919,0.1736748568283417,0.05881724364053135,399,397,141.4770760042041,141.4770760042041,1870,FALSE,FALSE,FALSE,FALSE,standard
2,triangular,mserd,-0.16209395489424772,0.18045697884050824,0.36905679070832487,506,479,185.30927423261588,185.30927423261588,1870,FALSE,FALSE,FALSE,FALSE,standard
1,epanechnikov,mserd,-0.31995704978526973,0.17442947014425156,0.06660856180533743,377,378,130.83646712117746,130.83646712117746,1870,FALSE,FALSE,FALSE,FALSE,standard
2,epanechnikov,mserd,-0.15610601519282952,0.18080057534372942,0.3879090723928338,488,467,177.47489151681407,177.47489151681407,1870,FALSE,FALSE,FALSE,FALSE,standard
1,triangular,msetwo,-0.38568089148238816,0.18293363918989503,0.03500415014659086,578,380,132.2702233861442,217.60438598242146,1870,FALSE,FALSE,FALSE,FALSE,standard
2,triangular,msetwo,-0.2225741931296472,0.18089099072564066,0.21853510821837555,487,592,241.11236737516685,177.2552266367591,1870,FALSE,FALSE,FALSE,FALSE,standard
1,epanechnikov,msetwo,-0.38839836195108957,0.18620659220650518,0.036992533020477926,537,359,123.85240208291472,197.61197763464776,1870,FALSE,FALSE,FALSE,FALSE,standard
2,epanechnikov,msetwo,-0.24994591440541924,0.18194115128729596,0.1695120408738502,462,602,247.54633876463745,165.86791298722875,1870,FALSE,FALSE,FALSE,FALSE,standard
1,triangular,cerrd,-0.2859056303215164,0.17149351147123712,0.09548432391662472,340,342,117.64760102827822,117.64760102827822,1870,FALSE,FALSE,FALSE,FALSE,standard
2,triangular,cerrd,-0.17480339706089865,0.18626695345561756,0.3480099615604933,424,412,150.0896932211895,150.0896932211895,1870,FALSE,FALSE,FALSE,FALSE,standard
1,epanechnikov,cerrd,-0.28755153717483406,0.1721530933866963,0.09485516970844664,324,328,108.79922683279322,108.79922683279322,1870,FALSE,FALSE,FALSE,FALSE,standard
2,epanechnikov,cerrd,-0.17754209217657824,0.1877976907710188,0.34445971512433166,406,399,143.74430061598162,143.74430061598162,1870,FALSE,FALSE,FALSE,FALSE,standard
1,triangular,certwo,-0.3570958139389031,0.18174040527584354,0.0494295763324052,495,329,109.99149055350787,180.95252395025918,1870,FALSE,FALSE,FALSE,FALSE,standard
2,triangular,certwo,-0.17735238528066333,0.1813845417554474,0.3281880320606476,406,506,195.28694071591198,143.56638488782687,1870,FALSE,FALSE,FALSE,FALSE,standard
1,epanechnikov,certwo,-0.36269426435315566,0.18718410488502937,0.05266790535769079,459,316,102.99151211049669,164.3275063338122,1870,FALSE,FALSE,FALSE,FALSE,standard
2,epanechnikov,certwo,-0.19889835944559486,0.18329873671929023,0.2778751923617153,385,518,200.49808190697487,134.34332565698642,1870,FALSE,FALSE,FALSE,FALSE,standard
1,triangular,mserd,-0.23344014153091722,0.26802370466476305,0.3837714800445688,267,269,116.49257183434793,116.49257183434793,1870,TRUE,TRUE,FALSE,FALSE,standard
2,triangular,mserd,-0.41871575040437103,0.3056879129679401,0.17076522901599053,534,501,232.86060524557377,232.86060524557377,1870,TRUE,TRUE,FALSE,FALSE,standard
1,epanechnikov,mserd,-0.1960489401021662,0.27496362097957777,0.47584603092057143,238,246,103.33336119580814,103.33336119580814,1870,TRUE,TRUE,FALSE,FALSE,standard
