GISJOIN,year,state,census_pop,enslaved,farmv_total,improved,unimproved,land,farmv,pc_enslaved,farmv_na,cotton,corn
G4950595,1870,Utah Territory,2512,0,32369,4927,2637,7564,4.2793495505023795,0,18.837071086190203,0,0
G2300050,1870,Maine,82021,0,13029330,249617,160685,410302,31.75546304916866,0,139.7829057366562,0,154360
G0900050,1870,Connecticut,48727,0,19344296,342308,110175,452483,42.751431545494526,0,188.1855514617482,0,236900
G5400910,1870,West Virginia,9367,0,2311085,53815,40457,94272,24.51507340461643,0,107.91176905651885,0,95439
G4804530,1870,Texas,13153,0,1897960,83279,108934,192213,9.874254082710326,0,43.46502286948779,6707600,498710
G2000090,1870,Kansas,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA
G2001650,1870,Kansas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G2101130,1870,Kentucky,8638,0,3518055,70201,6118,76319,46.09671248313002,0,202.91098907366728,0,469505
G2405100,1870,Maryland,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA
G3600830,1870,New York,99549,0,25601728,301498,57345,358843,71.34520667812943,0,314.0511692243236,0,211968
G2200890,1870,Louisiana,4867,0,920800,15330,22668,37998,24.23285436075583,0,106.66948208548732,82800,129564
G3900150,1870,Ohio,30802,0,9376576,199862,84970,284832,32.91967194697225,0,144.90758309902006,0,926168
G2800810,1870,Mississippi,15955,0,1463074,72208,161300,233508,6.265626873597478,0,27.580373471394392,3289600,443901
G4804010,1870,Texas,16916,0,562829,78250,265914,344164,1.635351169791146,0,7.198576763289576,5100800,347561
G2101170,1870,Kentucky,36096,0,6294885,66742,20703,87445,71.98679169763851,0,316.8753326813397,0,374165
G2701530,1870,Minnesota,2036,0,219370,3762,27852,31614,6.939014360726261,0,30.54452674139468,0,3814
G1301430,1870,Georgia,4004,0,291600,18845,79410,98255,2.967787898834665,0,13.063768444089982,123200,86352
G1900890,1870,Iowa,6282,0,2109075,44235,58338,102573,20.5616975227399,0,90.5095864027098,0,120234
G1801530,1870,Indiana,18453,0,5633817,120724,104149,224873,25.053327878402477,0,110.28108655804833,0,766801
G2300310,1870,Maine,60174,0,11435104,247565,175548,423113,27.02612304514397,0,118.96504246205699,0,175924
G0100470,1870,Alabama,40705,0,3112373,168156,251606,419762,7.4146135190893885,0,32.63804470455492,9927600,436701
G4500770,1870,South Carolina,10269,0,808357,36557,174640,211197,3.8275022845968456,0,16.8481054811337,195600,214759
G1800050,1870,Indiana,21133,0,9748630,131355,83837,215192,45.30200936837801,0,199.41282214705038,0,1529675
G5101990,1870,Virginia,7198,0,484734,20665,23063,43728,11.085208562019758,0,48.79546744749949,0,107103
G2001990,1870,Kansas,538,0,NA,NA,NA,NA,NA,0,NA,NA,NA
G4500390,1870,South Carolina,19888,0,2214870,85164,274907,360071,6.151203512640563,0,27.076698565002793,5609600,218054
G5101730,1870,Virginia,8898,0,1755188,56478,88983,145461,12.06638205429634,0,53.11444971426237,0,96829
G2801570,1870,Mississippi,12705,0,987323,62044,131640,193684,5.097597116953388,0,22.438877247019086,4972000,158859
G2900050,1870,Missouri,8440,0,3513482,68298,76920,145218,24.194535112727074,0,106.50080635788701,0,1312030
G2102010,1870,Kentucky,5399,0,1115462,35555,19220,54775,20.36443633044272,0,89.64127147353736,0,242426
G3701530,1870,North Carolina,12882,0,670193,51316,278115,329431,2.0343956701099777,0,8.955112313926385,2052000,131855
G2100610,1870,Kentucky,4459,0,450117,29079,71465,100544,4.476816120305537,0,19.706290057118046,0,172998
G2400370,1870,Maryland,14944,0,3211181,100656,94244,194900,16.476044125192406,0,72.5251374637112,0,274457
G4805030,1870,Texas,135,0,1200,199,740,939,1.2779552715654952,0,5.625372270097604,0,1700
G2100450,1870,Kentucky,8884,0,1197906,61042,130298,191340,6.260614612731263,0,27.558310231847084,0,356850
G5501010,1870,Wisconsin,26740,0,8447746,174591,18074,192665,43.84681182363169,0,193.0072553029916,0,376398
G4803770,1870,Texas,1636,0,NA,NA,NA,NA,NA,0,NA,NA,NA
G1700510,1870,Illinois,19638,0,5868725,187196,110246,297442,19.730653371077388,0,86.85145154462333,0,962525
G2600970,1870,Michigan,1716,0,9200,371,1209,1580,5.822784810126582,0,25.631047450906745,0,0
G3100590,1870,Nebraska,238,0,0,0,0,0,NA,0,NA,0,0
G2100970,1870,Kentucky,12993,0,4755752,117186,41920,159106,29.890462961799052,0,131.57344801254766,0,719315
G4801450,1870,Texas,9851,0,549704,32988,73005,105993,5.186229279292029,0,22.82902306773142,5650400,403094
G5500630,1870,Wisconsin,20297,0,3537085,77703,111458,189161,18.698806836504353,0,82.30941395400177,0,192503
G1200570,1870,Florida,3216,0,151368,5345,22496,27841,5.436873675514529,0,23.932323056030853,977200,33332
G2101790,1870,Kentucky,14804,0,5246296,126556,106206,232762,22.539314836614224,0,99.21476869340579,0,774315
G1201070,1870,Florida,3821,0,248286,7530,40448,47978,5.174996873567052,0,22.77957965989261,64800,16592
G4802650,1870,Texas,1042,0,99052,3712,40351,44063,2.247963143680639,0,9.89520510930841,2800,45781
G4800310,1870,Texas,1187,0,90736,3690,43525,47215,1.9217621518585195,0,8.459316033451623,93200,42830
G1801550,1870,Indiana,12134,0,5196800,86667,40465,127132,40.87719850234402,0,179.9354516161378,0,309183
G4800190,1870,Texas,649,0,21250,1156,10738,11894,1.7866151000504455,0,7.864418469708823,0,15673
G4802370,1870,Texas,694,0,9040,323,2612,2935,3.0800681431005112,0,13.55800966412826,800,6750
G1901850,1870,Iowa,11287,0,3154245,95785,65361,161146,19.573833666364663,0,86.16115413130683,0,560828
G3100390,1870,Nebraska,2964,0,865645,21293,73030,94323,9.177454067406677,0,40.39781107334173,0,80786
G2300150,1870,Maine,25597,0,4489419,109738,109081,218819,20.516586768059447,0,90.31101545573782,0,28255
G1301770,1870,Georgia,9567,0,992374,82058,82537,164595,6.029186791822352,0,26.539598798640725,4071600,155565
G0600710,1870,California,3988,0,191242,7129,15364,22493,8.502289601209265,0,37.42583580127328,0,12250
G2900690,1870,Missouri,5982,0,352911,20997,42922,63919,5.521222171811199,0,24.303612805092627,2400,256620
G0100150,1870,Alabama,13980,0,1324105,68234,143363,211597,6.257673785545164,0,27.545365140518836,1215200,238451
G5100710,1870,Virginia,5875,0,979272,40102,84236,124338,7.875886695941707,0,34.66850179154373,0,105402
G5501050,1870,Wisconsin,39030,0,16746852,318811,95966,414777,40.375556021669475,0,177.7272947556612,0,1137304
G1901670,1870,Iowa,576,0,20630,1237,4173,5410,3.813308687615527,0,16.785627342306633,0,0
G0500530,1870,Arkansas,3943,0,151317,13038,77670,90708,1.6681770075406799,0,7.343071301969904,458000,105664
G2200190,1870,Louisiana,6733,0,83800,4719,11916,16635,5.0375713856327025,0,22.174652753426226,242000,39950
G2400130,1870,Maryland,28619,0,11751866,201533,56890,258423,45.475309860190464,0,200.17566557571112,0,716887
G4800830,1870,Texas,347,0,2450,150,1600,1750,1.4,0,6.162595321891925,0,5050
G4200730,1870,Pennsylvania,27298,0,11614044,148509,53665,202174,57.44578432439384,0,252.8679440999443,0,349353
G5101970,1870,Virginia,11611,0,2442561,85387,159321,244708,9.981533092502085,0,43.937249386544856,0,115175
G3901710,1870,Ohio,20991,0,8518564,128397,105293,233690,36.45241131413411,0,160.45818531154515,0,317760
G3700670,1870,North Carolina,13050,0,1173202,114126,94102,208228,5.634218260752636,0,24.80100506873733,0,173146
G3101733,1870,Nebraska,183,0,NA,NA,NA,NA,NA,0,NA,NA,NA
G2900190,1870,Missouri,20765,0,5883432,222296,135133,357429,16.460421510285958,0,72.4563689968982,0,1096114
G1700850,1870,Illinois,27820,0,8831354,156517,127855,284372,31.055638389152236,0,136.70237989668348,0,1286326
G1900990,1870,Iowa,22116,0,8870354,198411,110277,308688,28.735661898097757,0,126.4901825604895,0,2102366
G5101050,1870,Virginia,13268,0,2184205,75731,148527,224258,9.739697134550385,0,42.872722855731716,0,367790
G4700450,1870,Tennessee,13706,0,1950346,83724,158444,242168,8.053690000330349,0,35.45116594285971,1963200,749175
G2100150,1870,Kentucky,10696,0,8601330,105927,42321,148248,58.019872106200424,0,255.39499458459898,0,770505
G0950195,1870,Dakota Territory,246,0,3400,60,615,675,5.037037037037037,0,22.172300629029152,0,455
G4201070,1870,Pennsylvania,116428,0,8643656,109135,75318,184453,46.86102150683372,0,206.2753656550646,0,267560
G2901290,1870,Missouri,11557,0,2822948,81353,125114,206467,13.672635336397585,0,60.18494183001286,400,472730
G1200030,1870,Florida,1325,0,37640,2579,9304,11883,3.167550281915341,0,13.943093249420665,33200,10403
G1801750,1870,Indiana,18495,0,6209183,166578,133667,300245,20.680387683391896,0,91.03204313755879,0,681399
G3200010,1870,Nevada,196,0,16230,2265,4635,6900,2.3521739130434782,0,10.353925680569976,0,0
G4800290,1870,Texas,16043,0,256129,5546,113020,118566,2.1602229981613617,0,9.508985816223255,46800,81997
G2102370,1870,Kentucky,3603,0,354100,20862,93338,114200,3.1007005253940454,0,13.648830394557987,0,106152
G0501450,1870,Arkansas,10347,0,532877,45924,164500,210424,2.5323964946964224,0,11.147239136708347,1970000,323603
G2701470,1870,Minnesota,8271,0,1974300,47738,70639,118377,16.67807090904483,0,73.41442983018678,0,82040
G2801530,1870,Mississippi,4206,0,123523,12256,33768,46024,2.6838823222666437,0,11.814057602649184,296000,46819
G4700350,1870,Tennessee,3461,0,414455,16174,170172,186346,2.224115355306795,0,9.790230631401181,0,42377
G0951735,1870,Dakota Territory,3507,0,880515,18291,94588,112879,7.800520911772783,0,34.33675262800793,0,78550
G1900850,1870,Iowa,8931,0,3011350,54150,102185,156335,19.26216138420699,0,84.78921831131522,0,664510
G2102190,1870,Kentucky,12612,0,7923969,94144,89945,184089,43.04422860681518,0,189.47440131914703,0,445275
G2901450,1870,Missouri,12821,0,1834208,47283,79117,126400,14.51113924050633,0,63.8759134277619,0,359945
G1701830,1870,Illinois,30388,0,14080112,360251,84200,444451,31.679784723175334,0,139.4497808097026,3200,2818027
G4100330,1870,Oregon,1204,0,68800,5182,3640,8822,7.798685105418272,0,34.328671676827774,0,230
G3400130,1870,New Jersey,143839,0,8810100,20964,13441,34405,256.0703386135736,0,1127.184193439493,0,66192
G0100730,1870,Alabama,12345,0,1140247,56964,197308,254272,4.484359268814498,0,19.739493894056377,588000,251184
G4200230,1870,Pennsylvania,4273,0,1332188,6485,62777,69262,19.23403886691115,0,84.66542710165295,0,21795
G2601650,1870,Michigan,650,0,89900,1425,8680,10105,8.896585848589806,0,39.161470236663895,0,2585
G1700770,1870,Illinois,19634,0,3239360,78548,93633,172181,18.813690244568217,0,82.81511392049991,53600,611951
G3300090,1870,New Hampshire,39103,0,12106924,442738,261361,704099,17.194917192042595,0,75.68951160571483,0,198165
G1301250,1870,Georgia,2736,0,162590,25479,55940,81419,1.9969540279295988,0,8.790299678965846,557600,52886
G3900190,1870,Ohio,14491,0,11939576,183075,71762,254837,46.85181508179738,0,206.23484031802155,0,417864
G3700490,1870,North Carolina,20516,0,844404,45039,277758,322797,2.615897917266889,0,11.514800191068403,1523600,241034
G0600530,1870,California,9876,0,5150298,150291,858870,1009161,5.10354442948152,0,22.465056447278865,0,3570
G5400530,1870,West Virginia,15978,0,2980122,67010,86426,153436,19.42257358116739,0,85.49532935028849,0,456990
G4500670,1870,South Carolina,22160,0,1445276,82851,425990,508841,2.8403292973640095,0,12.502714314691449,2764000,190326
G1302670,1870,Georgia,4860,0,207661,19258,452599,471857,0.4400930790472537,0,1.9372253929525851,125600,74684
G2001110,1870,Kansas,8014,0,2551968,38253,70690,108943,23.424800124835922,0,103.11254547540518,0,342855
G3600170,1870,New York,40564,0,27048542,400690,132655,533345,50.71490686141241,0,223.2396055530892,0,228921
G4803510,1870,Texas,2187,0,136255,10580,88650,99230,1.3731230474654843,0,6.044286906209128,400400,51303
G4802970,1870,Texas,852,0,63839,4801,51703,56504,1.1298138184907263,0,4.973275251742717,0,1875
G3900130,1870,Ohio,39714,0,16572734,221457,89173,310630,53.35200721115153,0,234.8477357521334,0,1181615
G2701030,1870,Minnesota,8362,0,1907475,50828,83178,134006,14.234250705192304,0,62.657090576039245,0,83256
G4950055,1870,Utah Territory,8229,0,76230,7770,50,7820,9.748081841432224,0,42.90963110959275,0,3074
G1900150,1870,Iowa,14584,0,3438031,113243,48016,161259,21.3199325308975,0,93.84722605568602,0,727831
G5100930,1870,Virginia,8320,0,1145148,56317,106217,162534,7.04559046107276,0,31.013659153838123,800,160733
G2800450,1870,Mississippi,4239,0,15000,1347,12124,13471,1.1135030806918567,0,4.901477768559917,0,3394
G5100050,1870,Virginia,3674,0,744820,23423,87013,110436,6.744358723604622,0,29.687681085176315,0,50695
G4801670,1870,Texas,15290,0,245900,2326,12249,14575,16.871355060034304,0,74.26523840496077,1200,2905
G4700470,1870,Tennessee,26145,0,3901190,152766,164478,317244,12.297127762857611,0,54.13015858863831,8052400,627271
G2701190,1870,Minnesota,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA
G2600010,1870,Michigan,696,0,23400,319,974,1293,18.097447795823665,0,79.66231937480448,0,0
G0100170,1870,Alabama,17562,0,1286665,198945,129398,328343,3.9186612779928307,0,17.249374042741184,3147200,205099
G2400250,1870,Maryland,22605,0,9325376,134321,71995,206316,45.19948040869346,0,198.96150465611436,0,659789
G1901570,1870,Iowa,15581,0,6107700,151419,82486,233905,26.111883029435027,0,114.94069157356105,0,1435557
G1800270,1870,Indiana,16747,0,5849692,109231,99921,209152,27.96861612607099,0,123.11375921308299,0,702642
G1302510,1870,Georgia,9175,0,395851,66991,212387,279378,1.4169011160506553,0,6.236991563826583,1234400,153242
G2400330,1870,Maryland,21138,0,7358111,125045,77781,202826,36.27794760040626,0,159.6902215500743,0,518131
G2800590,1870,Mississippi,4362,0,21010,1291,52158,53449,0.3930849969129451,0,1.730302687915441,0,5377
G2100810,1870,Kentucky,9529,0,3562505,80440,39886,120326,29.607109020494324,0,130.32616538888755,0,611568
G5501330,1870,Wisconsin,28274,0,14238070,218981,102614,321595,44.273294049969685,0,194.8845677122063,0,518798
G1900010,1870,Iowa,3982,0,1527586,35329,54483,89812,17.0087070770053,0,74.86984190298783,0,200591
G1800950,1870,Indiana,22770,0,9399442,133190,88694,221884,42.3619639090696,0,186.4711718658478,0,1028150
G4950555,1870,Utah Territory,19,0,2400,145,140,285,8.421052631578947,0,37.068242537695795,0,0
G3100250,1870,Nebraska,8151,0,2886152,65195,65001,130196,22.16774708900427,0,97.57918179112933,0,674558
G1801810,1870,Indiana,10554,0,4666108,109741,62485,172226,27.092936025919432,0,119.25914343546309,0,215808
G1901750,1870,Iowa,5986,0,1233983,28675,38022,66697,18.5013268962622,0,81.44013612835622,0,259063
G4100710,1870,Oregon,5012,0,2826145,161481,74472,235953,11.977576042686467,0,52.723538634474586,0,493
G2000130,1870,Kansas,6823,0,2245711,50174,66430,116604,19.259296422078144,0,84.77660716687762,0,614268
G1700330,1870,Illinois,13889,0,3920349,105505,105535,211040,18.576331501137226,0,81.7702954334442,0,581964
G3100370,1870,Nebraska,1424,0,104127,4141,12874,17015,6.119717895974141,0,26.938103483591814,0,27164
G2100310,1870,Kentucky,9404,0,1011750,55947,131422,187369,5.3997726411519515,0,23.769009726887877,0,340115
G0850195,1870,Colorado Territory,5490,0,99200,1194,3366,4560,21.75438596491228,0,95.75962655571414,0,0
G1800290,1870,Indiana,24116,0,6337995,108834,67019,175853,36.04143801925472,0,158.6491409512264,0,448793
G5350355,1870,Washington Territory,133,0,17050,252,4298,4550,3.7472527472527473,0,16.49485875011889,0,8
G3700610,1870,North Carolina,15542,0,649750,83957,322687,406644,1.5978349612929246,0,7.033435898299388,714000,291633
G4950535,1870,Utah Territory,6786,0,243506,14094,1238,15332,15.88220714844769,0,69.91115391024447,0,3867
G3200330,1870,Nevada,7189,0,120400,5315,13145,18460,6.522210184182015,0,28.70981569245426,0,0
G4200630,1870,Pennsylvania,36138,0,12945070,256023,172164,428187,30.232281690009273,0,133.07808408069292,0,652263
G2600830,1870,Michigan,4205,0,13990,408,509,917,15.256270447110142,0,67.15587206205643,0,0
G0500010,1870,Arkansas,8268,0,965012,30363,81832,112195,8.601203262177458,0,37.8612392758117,4926000,217450
G1301390,1870,Georgia,9607,0,588055,50218,146582,196800,2.988084349593496,0,13.153110453016684,115200,212656
G3550155,1870,New Mexico Territory,1143,0,NA,NA,NA,NA,NA,0,NA,NA,NA
G0950295,1870,Dakota Territory,152,0,28050,646,2544,3190,8.793103448275861,0,38.70595583946899,0,8810
G2100230,1870,Kentucky,11409,0,3158884,75575,33379,108954,28.99282265910384,0,127.62216663388256,0,440530
G2600450,1870,Michigan,25171,0,8611210,115843,113095,228938,37.61372074535464,0,165.57009964590844,0,231955
G5650015,1870,Wyoming Territory,2021,0,8567,73,3208,3281,2.611094178604084,0,11.493654835774835,0,0
G2101650,1870,Kentucky,1986,0,191120,9760,72655,82415,2.3189953285202938,0,10.207878402163137,0,73725
G1900270,1870,Iowa,2451,0,456044,13894,36626,50520,9.026999208234363,0,39.73553077956229,0,65758
G0500650,1870,Arkansas,6806,0,400145,31409,133403,164812,2.4278875324612286,0,10.687205964018071,627200,303242
G1200530,1870,Florida,2938,0,210252,7964,34363,42327,4.967325820398328,0,21.86544204507122,72800,41354
G3901350,1870,Ohio,21809,0,14467232,169594,79551,249145,58.067518914688236,0,255.60472886966332,0,973686
G2901970,1870,Missouri,8820,0,1933568,54561,88623,143184,13.5040786680076,0,59.442980018517275,0,279460
G2900650,1870,Missouri,6357,0,764040,22950,116702,139652,5.471027983845559,0,24.082665327990327,0,215693
G4950615,1870,Utah Territory,2177,0,113245,1803,871,2674,42.350411368735976,0,186.42031927226498,0,2505
G1700530,1870,Illinois,9103,0,6316265,141228,66972,208200,30.337487992315083,0,133.54118684242385,0,565671
G1901370,1870,Iowa,5934,0,1373765,30284,40163,70447,19.50068846082871,0,85.83917963026776,0,323168
G3600530,1870,New York,43522,0,26568018,307324,81995,389319,68.24228460465582,0,300.3925598999067,0,286284
G3600870,1870,New York,25213,0,5933900,31089,25083,56172,105.63804030477819,0,465.00320928289767,0,57046
G2400310,1870,Maryland,20563,0,5480453,162143,80213,242356,22.6132342504415,0,99.54015114615505,0,638047
G2700250,1870,Minnesota,4358,0,477720,8004,34593,42597,11.214874286921614,0,49.366237011563705,0,13603
G5400210,1870,West Virginia,4338,0,620749,20721,97153,117874,5.266207984797326,0,23.181077636587077,0,106036
G5100310,1870,Virginia,28384,0,3048166,144813,147207,292020,10.438209711663585,0,45.94747309858921,0,226690
G4700950,1870,Tennessee,2428,0,882411,13379,42159,55538,15.888418740321942,0,69.93849642954858,20800,414570
G2800870,1870,Mississippi,30502,0,2079973,145134,125125,270259,7.696221032417052,0,33.87763980758541,6429200,429280
G3100750,1870,Nebraska,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G4802750,1870,Texas,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA
G4200570,1870,Pennsylvania,9360,0,2565042,86955,117902,204857,12.521134254626398,0,55.116202415958135,0,142176
G3600290,1870,New York,178699,0,34577980,425927,129568,555495,62.24714893923438,0,274.0028491814541,0,346128
G3700550,1870,North Carolina,2778,0,14193,278,4085,4363,3.2530369012147604,0,14.319392849548493,0,2425
G2800030,1870,Mississippi,10431,0,891190,41300,105038,146338,6.0899424619716,0,26.807036376240845,1018400,226057
G2100330,1870,Kentucky,10826,0,1448191,87497,94093,181590,7.975059199295115,0,35.105044652419465,400,438660
G4701730,1870,Tennessee,7605,0,904320,46435,90066,136501,6.625006410209449,0,29.162309650757695,353600,168579
G2100350,1870,Kentucky,9410,0,1194590,60883,114298,175181,6.819175595526912,0,30.01701401725267,7600,417410
G5400950,1870,West Virginia,7832,0,1781480,45019,72861,117880,15.112656939260265,0,66.52370639660205,0,157302
G4800770,1870,Texas,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA
G1301350,1870,Georgia,12431,0,925718,104923,140958,245881,3.7649025341527,0,16.57255053167749,556400,206210
G3901610,1870,Ohio,15823,0,4379086,69839,92301,162140,27.00805476748489,0,118.88550854535951,0,162280
G3050055,1870,Montana Territory,517,0,9000,20,960,980,9.183673469387756,0,40.425187971594276,0,0
G1700970,1870,Illinois,21014,0,10698600,207779,45471,253250,42.24521224086871,0,185.9572480913636,0,517353
G3600970,1870,New York,18989,0,11819674,142440,45506,187946,62.88867014993669,0,276.8267317614316,0,178074
G0100590,1870,Alabama,8006,0,488593,41036,172123,213159,2.292152806121252,0,10.089721542903057,828800,264136
G1800710,1870,Indiana,18974,0,6069099,131148,122131,253279,23.96210897863621,0,105.47770049600574,0,861520
G0500730,1870,Arkansas,9139,0,1215616,68108,167253,235361,5.164899877209903,0,22.735134158095665,3828800,247004
G1301290,1870,Georgia,9268,0,1511450,49337,126024,175361,8.619077217853457,0,37.93991781554928,141600,233785
G2901390,1870,Missouri,10405,0,2865995,77711,107722,185433,15.455690195380543,0,68.03368863904502,0,543112
G2701710,1870,Minnesota,9457,0,1131256,23631,77665,101296,11.16782498815353,0,49.1591328769305,0,69572
G5101590,1870,Virginia,6503,0,1000685,50206,52100,102306,9.781293374777627,0,43.05582342389793,0,121680
G0501230,1870,Arkansas,6714,0,355410,22175,26435,48610,7.311458547623945,0,32.18397160128148,1502800,141911
G4100530,1870,Oregon,4701,0,2182410,125444,98761,224205,9.733993443500369,0,42.84761604160147,0,300
G4200210,1870,Pennsylvania,36569,0,4834076,93438,136459,229897,21.027138240168423,0,92.55838839402625,0,153252
G1701930,1870,Illinois,16846,0,3264489,92398,79036,171434,19.042249495432646,0,83.82119832775152,0,870521
G1303170,1870,Georgia,11796,0,1182489,69897,216222,286119,4.132857307623751,0,18.192233650006422,2752800,171378
G3101410,1870,Nebraska,1899,0,396390,10342,23562,33904,11.691540821142048,0,51.46445340719891,0,65290
G5101290,1870,Virginia,46702,0,2755457,46055,58107,104162,26.45357232003994,0,116.44475787629133,0,348821
G4801135,1870,Texas,8875,0,406566,53903,182271,236174,1.7214680701516678,0,7.577650768502135,2386400,256505
G4700010,1870,Tennessee,8704,0,1045727,50750,112092,162842,6.421727809778804,0,28.26750697071867,0,262664
G1701210,1870,Illinois,20622,0,5611010,173081,65721,238802,23.496495004229445,0,103.42813585280099,0,1034057
G3900210,1870,Ohio,24188,0,14501484,159300,82006,241306,60.0958285330659,0,264.5330512736366,0,1280472
G5350135,1870,Washington Territory,1268,0,106810,2358,7691,10049,10.62891830032839,0,46.78694442455373,0,0
G2100650,1870,Kentucky,9198,0,1298846,47048,103609,150657,8.621212422920939,0,37.94931667609224,0,376792
G2600150,1870,Michigan,22199,0,9510440,141822,120580,262402,36.243778629736056,0,159.5398147366414,0,373420
G3700090,1870,North Carolina,9573,0,847548,60147,159237,219384,3.863308171972432,0,17.005717762588684,0,120545
G3050235,1870,Montana Territory,2554,0,96520,11268,4559,15827,6.0984393757503,0,26.844438548457372,0,250
G1801410,1870,Indiana,25322,0,10867848,123976,104796,228772,47.50514923154932,0,209.11072172865977,0,233045
G4100050,1870,Oregon,5993,0,1143900,23520,128236,151756,7.537757979915127,0,33.18010861755607,0,200
G2600190,1870,Michigan,2184,0,435090,4896,63158,68054,6.393305316366415,0,28.142395310047462,0,15079
G2200370,1870,Louisiana,13499,0,886420,73545,108470,182015,4.870038183666181,0,21.43719609149733,4100800,167262
G2700750,1870,Minnesota,135,0,16000,111,522,633,25.276461295418642,0,111.26328723794947,0,0
G2700490,1870,Minnesota,22618,0,6723190,217028,132348,349376,19.243422559076755,0,84.70673274268283,0,209790
G3901330,1870,Ohio,24584,0,14559730,207750,66725,274475,53.04574187084434,0,233.49960049967996,0,356953
G5650095,1870,Wyoming Territory,2957,0,2000,125,175,300,6.666666666666667,0,29.345692009009174,0,0
G2001630,1870,Kansas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G0501290,1870,Arkansas,5614,0,309501,18773,30814,49587,6.241575412910642,0,27.47450245774199,872000,263812
G2901610,1870,Missouri,10506,0,1296090,33959,109851,143810,9.012516514845977,0,39.67178008061682,0,239504
G1700870,1870,Illinois,11248,0,1457105,57820,79144,136964,10.638598463829911,0,46.829555089060605,13200,343298
G4802450,1870,Texas,1906,0,61092,1484,23219,24703,2.4730599522325223,0,10.88604835170458,6800,15282
G4804490,1870,Texas,11339,0,1133072,53012,297536,350548,3.2322877323504913,0,14.228058041708428,2815600,382029
G1900570,1870,Iowa,27256,0,8709608,147210,75599,222809,39.090018805344485,0,172.0685478732024,0,887138
G1800730,1870,Indiana,6354,0,2355095,55060,75338,130398,18.0608214849921,0,79.50109570924107,0,111882
G2601350,1870,Michigan,70,0,6500,150,370,520,12.5,0,55.023172516892195,0,0
G4950335,1870,Utah Territory,1513,0,48845,1244,20,1264,38.64319620253165,0,170.10170010048097,0,5188
G1801830,1870,Indiana,14399,0,6473308,83948,94635,178583,36.2481759182005,0,159.55917095758429,0,192813
G2400050,1870,Maryland,330741,0,29181762,226040,101884,327924,88.98940608189703,0,391.71835544159967,0,856754
G0850375,1870,Colorado Territory,304,0,49620,1996,7194,9190,5.399347116430903,0,23.76713662927696,0,643
G5101770,1870,Virginia,11728,0,1789206,65324,104743,170067,10.52059482439274,0,46.310120320230794,0,104210
G1800330,1870,Indiana,17167,0,8063488,109431,105466,214897,37.52257127833334,0,165.16887301800955,0,219566
G0850075,1870,Colorado Territory,1596,0,0,0,0,0,NA,0,NA,0,0
G1300190,1870,Georgia,4518,0,132772,21691,203705,225396,0.5890610303643365,0,2.592960535737213,268400,76976
G2801010,1870,Mississippi,10067,0,487292,48894,151973,200867,2.4259435347767426,0,10.678648770420798,1359600,201704
G3050135,1870,Montana Territory,1578,0,117343,10986,19938,30924,3.7945608588798345,0,16.70310214111934,0,8
G3701130,1870,North Carolina,6615,0,510612,34795,302443,337238,1.5140998345382193,0,6.66484611228755,0,163199
G0501050,1870,Arkansas,2685,0,242765,8763,36386,45149,5.3769740193581255,0,23.66865352687915,392000,85115
G3100970,1870,Nebraska,3429,0,541825,11237,27347,38584,14.042737922454904,0,61.81407930533924,0,113495
G2101830,1870,Kentucky,15561,0,2185083,114749,181582,296331,7.3737914696741145,0,32.45835201115735,1600,577371
G2601450,1870,Michigan,39097,0,2820883,33153,94259,127412,22.139853389005744,0,97.45639780175708,0,43349
G2700090,1870,Minnesota,1558,0,73450,2553,7235,9788,7.5040866366979975,0,33.03189228741914,0,5036
G4701070,1870,Tennessee,13969,0,2350882,98734,136900,235634,9.976836959012706,0,43.91657769349298,1600,350833
G3550495,1870,New Mexico Territory,12079,0,330582,33686,9681,43367,7.622892983143865,0,33.55486045514655,0,80224
G2300270,1870,Maine,34522,0,7058828,228842,159952,388794,18.155701991285873,0,79.91874582654447,0,40594
G2601470,1870,Michigan,36661,0,6915877,105080,139939,245019,28.22588044192491,0,124.2461991197766,0,102066
G4804550,1870,Texas,4141,0,172214,16151,66546,82697,2.0824697389264424,0,9.166727336492569,882000,94240
G3200310,1870,Nevada,3091,0,221800,16338,3641,19979,11.101656739576555,0,48.86786992040318,0,820
G5101270,1870,Virginia,4381,0,644940,29115,48799,77914,8.2775881099674,0,36.436732687880955,0,92676
G1800790,1870,Indiana,16218,0,4156608,104622,88223,192845,21.554139334698853,0,94.87817016530136,0,402268
G0600770,1870,California,21050,0,7874365,428061,2410,430471,18.29244014114772,0,80.52064717130358,0,37350
G0600315,1870,California,1686,0,69850,3309,9128,12437,5.616306183163142,0,24.722158721909913,0,1505
G1700650,1870,Illinois,13014,0,1977070,88996,97221,186217,10.617022076394743,0,46.73457898600968,0,735252
G2100770,1870,Kentucky,5074,0,2046600,45266,11836,57102,35.841126405379846,0,157.76739851223644,0,277140
