GISJOIN,year,state,census_pop,enslaved,farmv_total,improved,unimproved,land,farmv,pc_enslaved,farmv_na,cotton,corn
G0950815,1880,Dakota Territory,5573,0,1222497,141386,74882,216268,5.6526948045943,0,25.042578904366803,0,53256
G5400730,1880,West Virginia,6256,0,1461776,32151,38536,70687,20.6795591834425,0,91.6146210720552,0,152527
G2000990,1880,Kansas,22735,0,5818247,231325,138806,370131,15.719426365259867,0,69.64023155176464,0,2460220
G4800050,1880,Texas,5239,0,589318,21498,141655,163153,3.612057393979884,0,16.002143300275847,1159500,77656
G2701490,1880,Minnesota,3911,0,1733104,65093,88649,153742,11.272807690806676,0,49.94081333408201,0,11632
G2200130,1880,Louisiana,10442,0,991527,45344,162272,207616,4.775773543464858,0,21.157640722864006,3423800,117523
G5101330,1880,Virginia,7929,0,1398214,47259,56972,104231,13.414569561838608,0,59.42925070842755,0,184976
G3900990,1880,Ohio,42871,0,16192004,193503,58211,251714,64.32699015549393,0,284.9815499220111,0,551863
G3700230,1880,North Carolina,12809,0,993701,44496,140623,185119,5.367903888849875,0,23.780897666423424,171475,325656
G0500650,1880,Arkansas,10857,0,1310728,56617,155109,211726,6.19068040769674,0,27.42596371123029,2400000,451904
G2400450,1880,Maryland,18016,0,2834705,96921,100932,197853,14.327328875478258,0,63.472958695976885,0,447519
G1300930,1880,Georgia,12420,0,1582948,120998,175702,296700,5.335180316818335,0,23.635925637513154,4591350,302649
G3700290,1880,North Carolina,6274,0,1146322,36757,66901,103658,11.058693009704992,0,48.992242080648296,390925,295447
G0500510,1880,Arkansas,9023,0,699057,17945,78580,96525,7.242237762237762,0,32.084575034480515,267000,153434
G3900110,1880,Ohio,25444,0,10465789,161630,83863,245493,42.63172066005956,0,188.86712716043922,0,1264623
G3900270,1880,Ohio,24756,0,13113019,211930,52261,264191,49.634616622065096,0,219.89136971198485,0,2382670
G4500190,1880,South Carolina,102800,0,3721076,120767,504825,625592,5.94808757145232,0,26.351228482583704,4418925,279968
G2901650,1880,Missouri,17366,0,7051910,186926,69000,255926,27.554488406805092,0,122.07194514305667,0,2038870
G4950555,1880,Utah Territory,4457,0,354351,13167,9438,22605,15.675779694757797,0,69.44686799195019,0,1447
G1901190,1880,Iowa,1968,0,789841,29689,31811,61500,12.842943089430895,0,56.8968300605871,0,213648
G2000790,1880,Kansas,11451,0,3733963,161724,79757,241481,15.462761045382452,0,68.50315238028335,0,1122916
G0100070,1880,Alabama,9487,0,709224,45777,157641,203418,3.486535114886588,0,15.446054268917747,2300425,236086
G1301510,1880,Georgia,14193,0,1446775,77128,83866,160994,8.986515025404673,0,39.81207536909046,5191750,199132
G2900010,1880,Missouri,15190,0,4125048,165208,100416,265624,15.529650935156461,0,68.79948809280202,0,1881493
G2100910,1880,Kentucky,8563,0,1212302,49984,40148,90132,13.450295122708916,0,59.587522153804414,0,389305
