GISJOIN,year,state,census_pop,enslaved,farmv_total,improved,unimproved,land,farmv,pc_enslaved,farmv_na,cotton,corn
G3200250,1890,Nevada,4883,0,233870,4977,3025,8002,29.226443389152713,0,113.96361616491713,0,0
G4200030,1890,Pennsylvania,551959,0,50869588,292742,69372,362114,140.47948436127848,0,547.7761977954561,0,757837
G0500610,1890,Arkansas,13789,0,1780170,84138,137140,221278,8.044947983983947,0,31.36992592310254,4068810,413203
G2701430,1890,Minnesota,15199,0,8212140,230002,95922,325924,25.19648752469901,0,98.24947889604184,0,490700
G4801450,1890,Texas,20706,0,5553490,154844,143974,298818,18.58485767256323,0,72.46853673142104,13464756,784758
G3800170,1890,North Dakota,19613,0,14006997,644178,85596,729774,19.1936092543719,0,74.84226146710947,0,15380
G2000710,1890,Kansas,1264,0,352830,30766,24842,55608,6.34495036685369,0,24.74107022074186,0,17315
G0100090,1890,Alabama,21927,0,2533470,110232,222353,332585,7.617511312897455,0,29.703208284219716,4649796,593219
G5501390,1890,Wisconsin,50097,0,12886498,194101,56849,250950,51.35085873680016,0,200.23406464132313,0,617294
G3800190,1890,North Dakota,6471,0,2418395,114370,171078,285448,8.472278663714581,0,33.0362302664627,0,67
G3550495,1890,New Mexico Territory,9868,0,554540,14353,11499,25852,21.450564753210582,0,83.64288105486312,0,12676
G3200230,1890,Nevada,1290,0,565410,18186,18239,36425,15.522580645161291,0,60.52770085568107,0,2516
G5100210,1890,Virginia,5129,0,1982090,51222,87998,139220,14.23710673753771,0,55.51521086338862,0,111053
G4700875,1890,Tennessee,4903,0,1008690,26069,59693,85762,11.761502763461673,0,45.86200820299731,26235,228108
G4600230,1890,South Dakota,4178,0,1956340,89397,83511,172908,11.314340574178175,0,44.11837421290044,0,582103
G0450035,1890,Arizona Territory,6938,0,982430,6193,25320,31513,31.17538793513788,0,121.56319868024286,0,455
G4200790,1890,Pennsylvania,201203,0,11783170,146387,93541,239928,49.11127504918142,0,191.50118351902685,0,247746
G2801510,1890,Mississippi,40414,0,10788660,199001,151781,350782,30.75602510961224,0,119.92796364853943,41509494,607877
G3101250,1890,Nebraska,5773,0,5264425,193443,21615,215058,24.479094011847966,0,95.45212316413976,0,2284369
G4201090,1890,Pennsylvania,17651,0,6219390,109735,35820,145555,42.72879667479647,0,166.61377912451024,0,484578
G2700850,1890,Minnesota,17026,0,7724500,199260,72088,271348,28.467134454648644,0,111.0028182734251,0,360067
G4804390,1890,Texas,41142,0,9401800,311416,98470,409886,22.93759728314702,0,89.44131510343844,3111948,1013766
G1801110,1890,Indiana,8803,0,7219980,171153,53947,225100,32.07454464682363,0,125.06930953328958,0,1315273
G2200950,1890,Louisiana,11359,0,2458960,42426,32941,75367,32.6264810858864,0,127.22149314493375,954,101956
G3100530,1890,Nebraska,19260,0,12085315,267284,40027,307311,39.32600850604111,0,153.3451771399634,0,4949077
G1300190,1890,Georgia,10694,0,1168380,40510,243907,284417,4.10798229360411,0,16.018388248168804,1965717,127079
G5100730,1890,Virginia,11653,0,1942020,59263,44660,103923,18.687104875725296,0,72.86723255834546,0,191966
G2000030,1890,Kansas,14203,0,10777880,277217,31292,308509,34.93538276030845,0,136.22466813556667,0,3099247
G5101130,1890,Virginia,10225,0,2351760,96033,71855,167888,14.007910035261602,0,54.621496747830044,0,365397
G5400410,1890,West Virginia,15895,0,5284610,142938,82265,225203,23.46598402330342,0,91.50167061231862,0,306949
G2901470,1890,Missouri,30914,0,20150729,452352,67783,520135,38.7413440741346,0,151.06537620709307,0,8102952
G2500010,1890,Massachusetts,29172,0,2120240,15837,36673,52510,40.37783279375357,0,157.44658961091392,0,12358
G3101650,1890,Nebraska,2452,0,1106420,54408,79069,133477,8.289218367209331,0,32.32241733041099,0,27536
G1800870,1890,Indiana,15615,0,12318290,162958,54618,217576,56.616033018347615,0,220.76472904253345,0,899368
G4500150,1890,South Carolina,55428,0,3601252,136800,448269,585069,6.155260319722973,0,24.00140568360788,5989689,296528
G1700570,1890,Illinois,43110,0,23550180,348318,128906,477224,49.34827250934572,0,192.4253153821686,0,4502978
G3600130,1890,New York,75202,0,29072836,453075,148435,601510,48.33308839420791,0,188.46677512142563,0,285318
G4800350,1890,Texas,14224,0,4961990,281871,172311,454182,10.925113720931257,0,42.60064935278375,5354802,789868
G5100950,1890,Virginia,5643,0,611210,21422,38651,60073,10.174454413796548,0,39.67357923310325,0,76368
G3600650,1890,New York,122922,0,34469066,507102,156844,663946,51.91546601681462,0,202.43565607298416,0,440205
G3701710,1890,North Carolina,19281,0,2440980,94812,207620,302432,8.071169717490212,0,31.47217317682058,477,354343
G2100330,1890,Kentucky,13186,0,2526550,122167,70831,192998,13.091068301225919,0,51.04642611503456,954,683299
G4803270,1890,Texas,1215,0,1917390,3786,327340,331126,5.79051478893231,0,22.57914163610069,30051,11723
G2902210,1890,Missouri,13153,0,2508240,71159,143312,214471,11.695007716660994,0,45.60272191593327,0,523221
G2800890,1890,Mississippi,27321,0,4295320,201601,139600,341201,12.588825941307324,0,49.08801623377038,11462787,579825
G1303150,1890,Georgia,7980,0,692270,31443,169738,201181,3.4410307136359797,0,13.417722376922795,1237815,100758
G5500790,1890,Wisconsin,236101,0,29167034,105077,19648,124725,233.8507436359992,0,911.8617695885869,0,163117
G2000150,1890,Kansas,24055,0,14398832,480405,142649,623054,23.1100867661551,0,90.11390892446126,0,7010116
G5100690,1890,Virginia,17880,0,5828750,140036,80544,220580,26.424653187052318,0,103.03850499366519,0,461435
G4700590,1890,Tennessee,26614,0,5603870,190336,155603,345939,16.1990119645371,0,63.16533138146322,0,820961
G2400190,1890,Maryland,24843,0,4389900,130607,90744,221351,19.832302542116366,0,77.33273886534924,0,367931
G4804070,1890,Texas,7360,0,658400,27483,57598,85081,7.7385080100139865,0,30.175014619455464,2453688,152081
G3100790,1890,Nebraska,16513,0,8270935,219087,54318,273405,30.251586474278085,0,117.9609897594992,0,3256501
G2600110,1890,Michigan,5683,0,1112790,18093,32499,50592,21.99537476280835,0,85.76727634955877,0,12307
G0501090,1890,Arkansas,8537,0,1047210,60429,116634,177063,5.914335575473137,0,23.061960034586164,2304387,304381
G2100790,1890,Kentucky,11138,0,4490000,106880,23698,130578,34.38557796872367,0,134.08079652589095,0,728275
G4800590,1890,Texas,5457,0,1777760,161500,81581,243081,7.313446958009881,0,28.517560308910422,1369467,134322
G3701930,1890,North Carolina,22675,0,2610120,125918,295094,421012,6.199633264610035,0,24.17443054304367,7632,515447
G1200310,1890,Florida,26800,0,1326610,8849,54365,63214,20.986015756003418,0,81.83145012217689,14787,24065
G1800390,1890,Indiana,39201,0,18277920,220564,51138,271702,67.27193763755879,0,262.3156426362301,0,1134902
G5400230,1890,West Virginia,6802,0,2565320,70742,139164,209906,12.221280001524493,0,47.65483246088851,0,104898
G3200310,1890,Nevada,6437,0,4144570,49380,104211,153591,26.984458724795072,0,105.22137283635276,0,100
G0600530,1890,California,18637,0,22759680,479350,565862,1045212,21.775180537536883,0,84.90866588380904,0,24137
G1701850,1890,Illinois,11866,0,4237545,90258,29551,119809,35.36917093039755,0,137.9161523799775,0,817040
G2101450,1890,Kentucky,21051,0,1601980,63110,40493,103603,15.462679652133625,0,60.29412697580775,6201,427806
G2201110,1890,Louisiana,17304,0,1392870,99001,234953,333954,4.170843888679279,0,16.26350649937962,7131627,326135
G0600910,1890,California,5051,0,844490,22044,22551,44595,18.93687633142729,0,73.84117447551829,0,20
G2000930,1890,Kansas,1571,0,668490,15947,53435,69382,9.634919719812055,0,37.56975414723168,0,9172
G4802130,1890,Texas,12285,0,1577850,74381,122548,196929,8.012278536934632,0,31.24253689138648,3791673,434837
G5400750,1890,West Virginia,6814,0,2953970,74260,244885,319145,9.255886822604145,0,36.09177890966614,0,102597
G5400730,1890,West Virginia,7539,0,1698940,42694,29506,72200,23.531024930747922,0,91.7552867267506,0,154257
G3400410,1890,New Jersey,36553,0,9472050,154989,33557,188546,50.23734261135214,0,195.89209519179704,0,716907
G4100090,1890,Oregon,5191,0,1724330,20028,59344,79372,21.724663609333266,0,84.71168359147289,0,665
G2600350,1890,Michigan,7558,0,719700,13639,22770,36409,19.76709055453322,0,77.07845565259831,0,15093
G2900290,1890,Missouri,10040,0,1864885,56552,146095,202647,9.202628215566971,0,35.88410590036267,477,642710
G5300110,1890,Washington,11709,0,4160290,37002,101598,138600,30.016522366522366,0,117.044396679947,0,545
G4100590,1890,Oregon,13381,0,8210490,384229,141853,526082,15.60686356879726,0,60.8563479863159,0,9783
G3400170,1890,New Jersey,275126,0,2337300,1150,135,1285,1818.9105058365758,0,7092.5365760525465,0,20
G5500390,1890,Wisconsin,44088,0,21587705,343471,88475,431946,49.977786575173745,0,194.8799999434474,0,815626
G1302090,1890,Georgia,9248,0,795955,41288,254883,296171,2.687484595048131,0,10.479395619956481,1056555,168865
G4050075,1890,Oklahoma Territory,6605,0,1296450,80205,73146,153351,8.454134632314103,0,32.96548065787448,18603,20475
G4802950,1890,Texas,632,0,243990,3979,47177,51156,4.769528501055595,0,18.597976775500157,NA,15120
G4600235,1890,South Dakota,8,0,NA,NA,NA,NA,NA,0,NA,NA,NA
G1701230,1890,Illinois,13653,0,12753990,201032,25308,226340,56.34881152248829,0,219.72274361927703,0,3181236
G5400310,1890,West Virginia,7567,0,2242790,63172,131857,195029,11.499776956247532,0,44.84145229625719,0,137335
G2900890,1890,Missouri,17371,0,7791310,191531,83940,275471,28.28359428034167,0,110.28713413433739,0,1816012
G4601350,1890,South Dakota,10444,0,4309167,170502,69267,239769,17.972160704678252,0,70.07942762417443,0,870176
G4700070,1890,Tennessee,6134,0,1327380,46942,108022,154964,8.565731395678997,0,33.40063352735035,477,294702
G2801370,1890,Mississippi,19253,0,2707600,146937,81782,228719,11.838107022153823,0,46.16071366701659,7432614,457237
G4701510,1890,Tennessee,9794,0,1175790,38163,177301,215464,5.4570137006646124,0,21.278710054061936,0,176968
G0600370,1890,California,101454,0,54117710,436792,323141,759933,71.21379121580455,0,277.6862398104396,0,430571
G5400990,1890,West Virginia,18652,0,2729890,90837,135104,225941,12.082313524327148,0,47.11295598087224,0,639393
G3400010,1890,New Jersey,28836,0,2337630,28922,27601,56523,41.357146648267076,0,161.26525980402351,0,63970
G3600770,1890,New York,50861,0,24704460,466809,126360,593169,41.64826550274879,0,162.4004289708212,0,292469
G1801050,1890,Indiana,17673,0,4922485,155491,80320,235811,20.874704742357228,0,81.39741148582299,0,553644
G2600170,1890,Michigan,56412,0,6116290,66064,46932,112996,54.12837622570711,0,211.0645284368124,0,115064
G2800910,1890,Mississippi,9532,0,992475,32141,172258,204399,4.855576592840474,0,18.933506883400156,2313450,181085
G5100610,1890,Virginia,22590,0,8606910,261303,105691,366994,23.452454263557442,0,91.44891358246167,0,985229
G3400270,1890,New Jersey,54101,0,14316790,133699,78880,212579,67.34809176823676,0,262.61259290152225,0,457832
G2901530,1890,Missouri,9795,0,1150520,45984,145316,191300,6.014218504966022,0,23.45143677270954,485586,378717
G1302110,1890,Georgia,16041,0,1945920,102811,79458,182269,10.676088638221529,0,41.62961779196437,9206100,235003
G2601210,1890,Michigan,40013,0,4774150,72179,67037,139216,34.29311286059074,0,133.72024433855842,0,193988
G1300470,1890,Georgia,5431,0,904740,34489,58100,92589,9.771571136960114,0,38.102603438706986,496080,182488
G0800710,1890,Colorado,17208,0,3036650,62341,104619,166960,18.187889314805943,0,70.92062517233411,0,31254
G4600610,1890,South Dakota,4267,0,2623610,118183,68130,186313,14.081733427082384,0,54.909358687698465,0,207768
G5100035,1890,Virginia,18597,0,1282220,5018,3449,8467,151.43734498641786,0,590.504538211161,0,22630
G0600070,1890,California,17939,0,20774750,360273,144265,504538,41.17578854318208,0,160.55808427804166,0,13016
G2901450,1890,Missouri,22108,0,6546764,148533,97640,246173,26.594159391972312,0,103.69946602193193,0,1087440
G0900030,1890,Connecticut,147180,0,21777805,238174,102586,340760,63.909511092851275,0,249.20442403800692,0,356364
G1302930,1890,Georgia,12188,0,1129600,77263,77225,154488,7.311894774998706,0,28.511507831482774,5092929,222189
G4800497,1890,Texas,298,0,NA,NA,NA,NA,NA,0,NA,NA,NA
G4804050,1890,Texas,6688,0,667750,36547,76997,113544,5.8809800605932505,0,22.931895796384484,2077812,169361
G3701430,1890,North Carolina,9293,0,1352210,51821,56548,108369,12.47783037584549,0,48.6552076347263,1066572,232653
G3901490,1890,Ohio,24707,0,11684100,182295,56908,239203,48.845959289808235,0,190.46662919570022,0,1591732
G3550455,1890,New Mexico Territory,3630,0,329340,1731,6669,8400,39.207142857142856,0,152.88168046998328,0,10270
G3601110,1890,New York,87062,0,18842861,277259,208049,485308,38.8266028996019,0,151.39782870330862,0,300152
G2200050,1890,Louisiana,19545,0,2491670,47926,38482,86408,28.83610313859828,0,112.44154979866153,1252602,230082
G4803710,1890,Texas,1326,0,48290,5788,8776,14564,3.3157099697885197,0,12.929055146388869,NA,11485
G4601090,1890,South Dakota,1997,0,760765,30402,32759,63161,12.044853628029955,0,46.966887395435826,0,16540
G4600210,1890,South Dakota,3510,0,1416230,57056,163025,220081,6.4350398262457915,0,25.092358964088472,0,20534
G4100710,1890,Oregon,10692,0,7914710,122794,141838,264632,29.908363312071103,0,116.62264858004583,0,5845
G4200970,1890,Pennsylvania,74698,0,11710700,164640,36961,201601,58.08850154513122,0,226.50637320247836,0,710357
G0501230,1890,Arkansas,13543,0,1921450,54623,83947,138570,13.866276971927546,0,54.069222362228466,5536539,207466
G3701190,1890,North Carolina,42673,0,5795780,169133,143640,312773,18.530307922998468,0,72.25582912829208,10832193,514068
G1701970,1890,Illinois,62007,0,30416135,411235,65195,476430,63.84177108914216,0,248.94028325019622,0,3920744
G2000510,1890,Kansas,7942,0,3359280,169569,83813,253382,13.257768902289824,0,51.69644716142569,0,189060
G0101330,1890,Alabama,6552,0,502350,27091,147548,174639,2.876505247968667,0,11.216449966592204,698328,140971
G2700930,1890,Minnesota,15456,0,7213300,153839,147764,301603,23.91653929171792,0,93.25853534563505,0,250478
G2001170,1890,Kansas,23912,0,14693960,413725,86688,500413,29.36366561220432,0,114.49869121831735,0,7328196
G4800210,1890,Texas,20736,0,4507850,194848,198483,393331,11.460703580444969,0,44.689092217990414,12541284,626521
G4804350,1890,Texas,658,0,NA,NA,NA,NA,NA,0,NA,NA,NA
G5600070,1890,Wyoming,6857,0,2660560,80241,53000,133241,19.96802785929256,0,77.8619769852455,0,10
G4801390,1890,Texas,31774,0,9808399,303910,107307,411217,23.852124304199485,0,93.0073599010189,20368377,1715798
G2200550,1890,Louisiana,15966,0,2709590,103221,18963,122184,22.176307863550054,0,86.4727946423562,5006115,430247
G1900490,1890,Iowa,20479,0,13305540,294236,48854,343090,38.781485907487834,0,151.2219025564511,0,4880042
G1301590,1890,Georgia,13879,0,1485240,99767,94100,193867,7.6611285056249905,0,29.873286214811746,6941781,283530
G0500130,1890,Arkansas,7267,0,775630,41678,118694,160372,4.836442770558452,0,18.8588977512084,2515221,167186
G4701590,1890,Tennessee,18404,0,4415150,121135,83034,204169,21.624977347197664,0,84.32297372473785,0,1271853
G4804970,1890,Texas,24134,0,6087200,323575,160201,483776,12.582682894562772,0,49.06406245287554,8795880,1308769
G1800630,1890,Indiana,21498,0,13605820,185266,63273,248539,54.74319925645472,0,213.46192776975613,0,1642054
G1900010,1890,Iowa,14534,0,9741091,274835,43291,318126,30.620229091617787,0,119.39844984265542,0,3752607
G1200770,1890,Florida,1452,0,64190,2099,18478,20577,3.1195023570005347,0,12.163976454648237,13833,5642
G5500350,1890,Wisconsin,30673,0,4289025,133249,91859,225108,19.053187803187804,0,74.29471155995914,0,442653
G1600635,1890,Idaho,4169,0,1392800,34396,49497,83893,16.60210029442266,0,64.73710674584727,0,2585
G5400050,1890,West Virginia,6885,0,1290670,29988,201434,231422,5.577127498682061,0,21.74707367227938,0,190252
G2900250,1890,Missouri,15152,0,8779720,188736,67591,256327,34.252029634022165,0,133.56004718418228,0,2384314
G2900930,1890,Missouri,9119,0,1293030,42499,87181,129680,9.97092843923504,0,38.87996381655458,0,248408
G5101530,1890,Virginia,9805,0,2765870,90613,77701,168314,16.432798222370096,0,64.07694169947408,0,275650
G2700350,1890,Minnesota,8852,0,848610,13202,77084,90286,9.399131648317569,0,36.65033809245312,0,55815
G5401070,1890,West Virginia,28612,0,5647990,130223,69526,199749,28.27543567176807,0,110.25532100800035,0,433127
G2001370,1890,Kansas,10617,0,4573610,212945,137378,350323,13.055408865532666,0,50.90737812387489,0,1961243
G4804950,1890,Texas,18,0,NA,NA,NA,NA,NA,0,NA,NA,NA
G4800890,1890,Texas,19512,0,4215592,194246,116215,310461,13.578491340297171,0,52.94705053912272,7583823,536986
G1900650,1890,Iowa,23141,0,13925545,333620,81457,415077,33.54930530961725,0,130.81989149332748,0,2703208
G4803450,1890,Texas,139,0,732990,26387,3838,30225,24.251116625310175,0,94.56316356588373,NA,800
G3901450,1890,Ohio,35377,0,4818124,129486,122894,252380,19.090752040573737,0,74.44118700597825,0,970846
G4700770,1890,Tennessee,16336,0,2075030,94481,209065,303546,6.835965553820508,0,26.65570162332299,2444148,702623
G4801430,1890,Texas,21594,0,4559390,164233,278605,442838,10.295841820259326,0,40.14690907393202,8295030,996569
G4600810,1890,South Dakota,11673,0,1269090,33839,49875,83714,15.159829897030365,0,59.11321512872899,0,12335
G5000270,1890,Vermont,31706,0,9904310,340717,169007,509724,19.430731140774224,0,75.76687850950627,0,333246
G2700650,1890,Minnesota,1579,0,268730,3369,17081,20450,13.14083129584352,0,51.24046856974947,0,2276
G0501430,1890,Arkansas,32024,0,7582050,197459,262358,459817,16.489277255951823,0,64.29717222218156,66780,1832189
G4601277,1890,South Dakota,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
G4600370,1890,South Dakota,9168,0,4251515,229754,178974,408728,10.401819792135601,0,40.56015240799184,0,17871
G4600050,1890,South Dakota,9586,0,4495990,254433,176779,431212,10.426402790274853,0,40.65600968788121,0,287226
G3901090,1890,Ohio,39754,0,17770960,202197,31445,233642,76.06063978223094,0,296.58571321809694,0,2063955
G1700190,1890,Illinois,42159,0,33613285,552591,45744,598335,56.17803571577795,0,219.05683199167837,0,8597928
G1800250,1890,Indiana,13941,0,2051233,94199,81068,175267,11.703475269160766,0,45.63573971731578,0,398852
G3101630,1890,Nebraska,6399,0,3429345,124349,86419,210768,16.27070997494876,0,63.44490575284824,0,1433983
G1900630,1890,Iowa,4274,0,2136665,57725,34712,92437,23.114824150502503,0,90.13238156049859,0,386632
G3900950,1890,Ohio,102296,0,11526340,97448,35414,132862,86.75422618958017,0,338.2835606272631,0,644458
G5500990,1890,Wisconsin,5258,0,443080,5160,36229,41389,10.705259851651405,0,41.74336604816242,0,144
G4600510,1890,South Dakota,6814,0,2664655,130938,71096,202034,13.18914143164022,0,51.42884584506492,0,98484
G1201010,1890,Florida,4249,0,2523120,13427,56092,69519,36.29396280153627,0,141.52222323956093,477,25683
G0501310,1890,Arkansas,33200,0,4007770,111442,115431,226873,17.665257655163902,0,68.88271063507692,5618106,793298
G3800790,1890,North Dakota,2427,0,960270,31991,74213,106204,9.041749839930699,0,35.256787645926956,0,0
G1100010,1890,District of Columbia,230392,0,6680000,9898,1847,11745,568.7526607066837,0,2217.755648694787,0,10755
G3100730,1890,Nebraska,4816,0,2716300,121032,62092,183124,14.833118542626854,0,57.8392589755906,0,1293931
G4500490,1890,South Carolina,20544,0,2085320,128957,229847,358804,5.811863858819857,0,22.66238875494258,4914531,350733
G4701470,1890,Tennessee,20078,0,5272810,169035,108268,277303,19.014615781293386,0,74.14430642720488,0,949120
G3400090,1890,New Jersey,11268,0,1522440,26491,20575,47066,32.34691709514299,0,126.13138023210362,0,114550
G3901530,1890,Ohio,54089,0,17166616,192790,43664,236454,72.60023514087307,0,283.0924454580735,0,682869
G4200770,1890,Pennsylvania,76631,0,18817375,158607,32880,191487,98.26972588217477,0,383.1863210979793,0,816263
G3900530,1890,Ohio,27005,0,5557010,207869,59138,267007,20.81222589669934,0,81.15378570179668,0,761114
G2900190,1890,Missouri,26043,0,9349055,273336,116948,390284,23.954492113435343,0,93.4065260111084,0,2180653
G1701110,1890,Illinois,26114,0,22158365,298546,68075,366621,60.4394320019857,0,235.67343238405547,0,2018220
G1302670,1890,Georgia,10253,0,1384930,35553,380541,416094,3.3284065619787837,0,12.978563379043367,1410489,157587
G2001670,1890,Kansas,7333,0,4210980,186014,105650,291664,14.43777771682484,0,56.29769370450654,0,829073
G4801190,1890,Texas,9117,0,2058610,66624,41042,107666,19.12033511043412,0,74.55654122727908,2301525,336370
G4700630,1890,Tennessee,11418,0,2415240,65845,38522,104367,23.141797694673603,0,90.23756037386264,0,320256
G1701190,1890,Illinois,51535,0,21771220,351071,46540,397611,54.755074683547484,0,213.50823400678172,0,3726113
G1300390,1890,Georgia,6178,0,442310,7122,90524,97646,4.529729840444053,0,17.66292210083736,1908,25607
G1700930,1890,Illinois,12106,0,12104860,177876,16355,194231,62.32197743923473,0,243.01410270671576,0,2111981
G4600170,1890,South Dakota,993,0,518870,19783,38762,58545,8.862755145614484,0,34.5588278440107,0,16756
G4200850,1890,Pennsylvania,55744,0,21893410,313411,79922,393333,55.66125903496528,0,217.0417479627755,0,697651
G2800510,1890,Mississippi,30970,0,4835590,165754,183776,349530,13.834549251852488,0,53.94550543696742,17241642,575086
G3901710,1890,Ohio,24897,0,13827690,186525,62840,249365,55.45160708198825,0,216.2242453204195,0,1278562
G5100990,1890,Virginia,6641,0,1187400,69925,39264,109189,10.874721812636803,0,42.40415455462372,0,238598
G1701950,1890,Illinois,30854,0,20633470,371629,34976,406605,50.74573603374282,0,197.87449010994175,0,3825875
G3701770,1890,North Carolina,4225,0,415250,18854,45537,64391,6.448882607817863,0,25.14633657007798,214650,51700
G2701110,1890,Minnesota,34232,0,10776331,311175,405380,716555,15.039084229403185,0,58.64238764090173,0,204860
G1302810,1890,Georgia,4064,0,337970,18872,64231,83103,4.066880858693429,0,15.858120093415268,0,109757
G2101750,1890,Kentucky,11249,0,1700930,76166,142029,218195,7.795458191067623,0,30.397082302741484,0,494749
G0800850,1890,Colorado,3980,0,3320590,36544,66801,103345,32.13111422903866,0,125.28989313521208,0,5621
G4700930,1890,Tennessee,59557,0,9525790,177612,111880,289492,32.90519254418084,0,128.3082817504067,0,846405
G1701010,1890,Illinois,14693,0,5132880,146362,42739,189101,27.143589933421822,0,105.84187830594844,0,1316327
G2400210,1890,Maryland,49512,0,20473050,297846,69859,367705,55.67792115962524,0,217.10671912447162,0,1990489
G2100590,1890,Kentucky,33120,0,7009090,196439,65002,261441,26.8094522282274,0,104.53896434293316,0,1619978
G4601113,1890,South Dakota,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
G5401090,1890,West Virginia,6247,0,1126140,36631,82894,119525,9.421794603639405,0,36.73870848727231,0,135320
G3700770,1890,North Carolina,24484,0,3846980,122498,172520,295018,13.039814519792012,0,50.8465705870608,468414,336307
G2101870,1890,Kentucky,17676,0,5587300,179183,35842,215025,25.98442041623067,0,101.32189110913905,0,1003848
G1301570,1890,Georgia,19176,0,2232040,123745,84176,207921,10.735038788770735,0,41.85948402100225,7865730,347524
G4803290,1890,Texas,1033,0,186510,147,8730,8877,21.01047651233525,0,81.92683074063211,NA,NA
G1800210,1890,Indiana,30536,0,7893405,146934,53141,200075,39.452230413594904,0,153.83735830728952,0,790981
G5000170,1890,Vermont,19575,0,7271680,253651,133074,386725,18.8032322709936,0,73.32005186736548,0,188676
G4800810,1890,Texas,2059,0,289730,3993,34074,38067,7.611054193921244,0,29.678029831311925,99216,16865
G3600390,1890,New York,31598,0,12682090,228889,98740,327629,38.708691843518125,0,150.9380543079705,0,128867
G4803310,1890,Texas,24773,0,5302070,206962,221542,428504,12.373443421765025,0,48.248168207826126,13781007,887000
G5600110,1890,Wyoming,2338,0,2460530,24027,103218,127245,19.336948406617157,0,75.40118846039343,0,9350
G3601170,1890,New York,49729,0,25748010,296847,46807,343654,74.92422611114668,0,292.15445862814994,0,690637
G4802310,1890,Texas,31885,0,8061840,255038,113667,368705,21.865285255149782,0,85.26001412402961,8682831,1184528
G2902250,1890,Missouri,15177,0,3346796,113099,134618,247717,13.510562456351401,0,52.682173244495075,9540,800598
G1301190,1890,Georgia,14670,0,1673910,75415,107269,182684,9.1628714063629,0,35.72908088812474,5240799,241050
G1302070,1890,Georgia,19137,0,2465730,161404,116546,277950,8.871127900701564,0,34.591475998775266,11165616,373633
G1801830,1890,Indiana,17768,0,10392734,135674,66125,201799,51.50042368891818,0,200.81726809745177,0,903995
G1801290,1890,Indiana,21529,0,9365850,168662,39982,208644,44.88914131247484,0,175.03768085603912,0,1955383
G5101710,1890,Virginia,19671,0,8055110,143375,130183,273558,29.445711695508813,0,114.81861616508726,0,503868
G3800810,1890,North Dakota,5076,0,3296405,144536,133381,277917,11.861113210059118,0,46.25042243975184,0,1620
G4803790,1890,Texas,3909,0,791310,30728,36181,66909,11.826660090570774,0,46.116078276393566,860031,134416
G3101770,1890,Nebraska,11869,0,8405490,193567,28760,222327,37.80687905652485,0,147.42158653455476,0,3219755
G3601070,1890,New York,29935,0,10285080,223302,70648,293950,34.98921585303623,0,136.4345812555078,0,138179
G3800990,1890,North Dakota,16587,0,8999830,431676,130239,561915,16.016354786756004,0,62.45309033929325,0,783
