year,state,slavery_legal,GISJOIN,farmv,border_county
1850,Kentucky,1,G2100010,3.157630498085024,0
1850,New York,0,G3600390,25.26277757634741,0
1850,Kentucky,1,G2101570,2.3203086141282343,0
1850,Georgia,1,G1300990,3.996934147937064,0
1850,Georgia,1,G1301450,5.705118394985377,0
1850,Pennsylvania,0,G4201070,18.829467259950885,0
1850,Kentucky,1,G2102070,2.735267264594634,0
1850,Rhode Island,0,G4400090,18.030316947294093,0
1850,Mississippi,1,G2801430,8.811412024087664,0
1850,New Hampshire,0,G3300150,26.962793647048414,0
1850,Indiana,0,G1800570,10.775551916060824,0
1850,Illinois,0,G1700150,6.851089837324072,0
1850,Arkansas,1,G0500350,5.515381088825215,0
1850,Maine,0,G2300050,18.319809037621088,0
1850,Alabama,1,G0100310,3.7875859141593065,0
1850,Arkansas,1,G0500410,9.13770820697056,0
1850,Indiana,0,G1801410,10.032154923200167,0
1850,Florida,1,G1201070,8.67169373549884,0
1850,Illinois,0,G1700010,9.983045754321592,1
1850,Kentucky,1,G2102110,26.562683818599538,0
1850,Texas,1,G4800510,0.42160559256231483,0
1850,Delaware,1,G1000010,14.066148148934138,1
1850,Missouri,1,G2902030,9.147354497354497,0
1850,Virginia,1,G5100670,4.696282970554215,0
1850,North Carolina,1,G3700010,4.277082766322863,0
1850,Virginia,1,G5101370,11.368262734848859,0
1850,New York,0,G3600410,5.882367046786742,0
1850,Missouri,1,G2900610,3.944389793662938,0
1850,Virginia,1,G5101590,6.019805792017795,0
1850,Alabama,1,G0100630,7.034418209053267,0
1850,New York,0,G3601150,29.745391051725683,0
1850,Indiana,0,G1800070,8.356230416967945,0
1850,New York,0,G3600030,14.645284425399629,0
1850,Tennessee,1,G4700970,5.387249584146959,0
1850,Indiana,0,G1800290,23.469186768816648,1
1850,Virginia,1,G5101810,4.933448125068328,0
1850,Kentucky,1,G2101810,19.70726168224299,0
1850,Pennsylvania,0,G4200810,20.1224609690543,0
1850,Indiana,0,G1800470,17.941525463748018,0
1850,California,0,G0601010,83.33333333333333,0
1850,Texas,1,G4802450,1.0846772382193073,0
1850,Alabama,1,G0100490,5.885211249778497,0
1850,California,0,G0601050,NA,0
1850,Virginia,1,G5101410,3.1996211064411906,0
1850,Arkansas,1,G0501430,5.03801955407989,0
1850,Pennsylvania,0,G4200770,55.37276718388686,0
1850,Louisiana,1,G2200770,13.145821922701403,0
1850,Missouri,1,G2901830,8.874777146242364,1
1850,Kentucky,1,G2100970,17.00780624599122,0
1850,Kentucky,1,G2101550,11.955345557122708,0
1850,Iowa,0,G1900990,4.049508519003932,0
1850,Kentucky,1,G2101750,1.795690821586997,0
1850,New Jersey,0,G3400210,54.1774175622184,0
1850,Maryland,1,G2400390,11.458530978617821,0
1850,Iowa,0,G1900950,12.890649269959615,0
1850,Illinois,0,G1701990,4.307618966544649,0
1850,New Hampshire,0,G3300190,13.947196241633774,0
1850,Illinois,0,G1700650,6.324213019424855,0
1850,Oregon Territory,0,G4130115,17.948187386194338,0
1850,North Carolina,1,G3700570,3.8116732160753832,0
1850,Georgia,1,G1301130,4.594656877067645,0
1850,Alabama,1,G0100170,5.735996126601623,0
1850,Arkansas,1,G0501450,4.575060852224405,0
1850,Arkansas,1,G0501110,1.6938047138047139,0
1850,Massachusetts,0,G2500170,54.14576502810682,0
1850,Iowa,0,G1901550,7.213403880070547,0
1850,Georgia,1,G1302350,3.07203067068988,0
1850,Indiana,0,G1800230,8.639960906628378,0
1850,New York,0,G3600610,1846.988402543958,0
1850,Iowa,0,G1901150,5.900816498734303,0
1850,Ohio,0,G3900430,24.253044763007626,0
1850,Texas,1,G4802910,1.806793041429913,0
1850,Minnesota Territory,0,G2750075,NA,0
1850,North Carolina,1,G3700270,3.4007415927352866,0
1850,Texas,1,G4801770,0.581933132084069,0
1850,Ohio,0,G3900130,23.287138741842558,1
1850,Michigan,0,G2601050,NA,0
1850,Ohio,0,G3901410,22.684538327104043,0
1850,Missouri,1,G2901860,3.7252866439417414,1
1850,New York,0,G3600870,42.243582290092114,0
1850,Ohio,0,G3900910,15.934344832678073,0
1850,Illinois,0,G1701410,7.816840432748956,0
1850,Maryland,1,G2400130,24.396661349081917,1
1850,Virginia,1,G5101210,9.276732198513546,0
1850,Missouri,1,G2900710,4.7592022174130495,0
1850,Virginia,1,G5100910,5.939248547100959,0
1850,Arkansas,1,G0500010,10.920607006658894,0
1850,Tennessee,1,G4700850,2.168340950745888,0
1850,Tennessee,1,G4701350,2.0562657374672533,0
1850,Missouri,1,G2900310,5.057852101658381,1
1850,Kentucky,1,G2102170,4.517456156133001,0
1850,Kentucky,1,G2101850,17.48721856367358,1
1850,Texas,1,G4803490,1.89330608908868,0
1850,Kentucky,1,G2100510,1.985511421839787,0
1850,Georgia,1,G1302070,7.457206573141221,0
1850,Vermont,0,G5000230,13.870171707596898,0
1850,Texas,1,G4800730,2.8972062070170423,0
1850,Vermont,0,G5000090,8.049956454676138,0
1850,Missouri,1,G2900830,3.210301311745097,0
1850,Wisconsin,0,G5500710,6.156044229096782,0
1850,Mississippi,1,G2800750,2.682338884866039,0
1850,Georgia,1,G1302230,8.00686964167949,0
1850,Mississippi,1,G2800310,2.958767361111111,0
1850,Illinois,0,G1702030,7.3677944397997734,0
1850,Pennsylvania,0,G4200010,25.0477470944476,1
1850,Arkansas,1,G0500590,6.518719702960086,0
1850,Indiana,0,G1801770,22.660915767845978,0
1850,Connecticut,0,G0900010,49.25082675203479,0
1850,North Carolina,1,G3701270,2.0760365244403114,0
1850,Texas,1,G4801710,2.2204442771084336,0
1850,District of Columbia,1,G1100075,60.82176102548451,0
1850,Kentucky,1,G2100650,4.283694306375495,0
1850,Arkansas,1,G0500190,5.926958582834331,0
1850,Tennessee,1,G4700530,6.581403155421282,0
1850,Kentucky,1,G2100570,4.264646233248213,0
1850,New Mexico Territory,0,G3550555,5.639779484470451,0
1850,Virginia,1,G5101050,4.228428283385849,0
1850,New York,0,G3601210,23.04398766700925,0
1850,New York,0,G3600790,39.89159667342464,0
1850,Mississippi,1,G2800610,2.6024331247895,0
1850,North Carolina,1,G3701630,3.8305793456228043,0
1850,Virginia,1,G5101990,15.215376344086021,0
1850,Illinois,0,G1701290,10.085353712025402,0
1850,Arkansas,1,G0500470,4.896021699819168,0
1850,Louisiana,1,G2200870,40.43571790113042,0
1850,Utah Territory,0,G4950235,9.743288296192315,0
1850,New Mexico Territory,0,G3550395,4.43486473880597,0
1850,Wisconsin,0,G5500270,7.789449170845306,0
1850,Michigan,0,G2600650,8.42650586071583,0
1850,Virginia,1,G5100035,34.11293651448857,0
1850,Utah Territory,0,G4950655,NA,0
1850,Virginia,1,G5101290,10.530675487465182,0
1850,Alabama,1,G0100055,6.298827652303552,0
1850,Georgia,1,G1302090,0.6297032029305907,0
1850,Indiana,0,G1800150,12.873686649217937,0
1850,Ohio,0,G3900670,21.39136809269162,0
1850,Texas,1,G4803910,0.8499010241845254,0
1850,Indiana,0,G1801210,10.29765495417339,0
1850,Virginia,1,G5101553,9.397519367863836,0
1850,Maine,0,G2300070,7.749366859623733,0
1850,Virginia,1,G5101510,9.511873117918737,0
1850,Arkansas,1,G0501130,8.509933774834437,0
1850,Kentucky,1,G2100250,0.9522464876895257,0
1850,New Jersey,0,G3400050,67.55893610984035,0
1850,Georgia,1,G1302750,2.468215224505123,0
1850,Georgia,1,G1303010,4.5262702941422,0
1850,Missouri,1,G2902070,5.452147770236414,0
1850,Indiana,0,G1800830,5.8770020636518785,0
1850,Georgia,1,G1302910,2.6579095619774322,0
1850,New Jersey,0,G3400370,34.318892983798065,0
1850,Tennessee,1,G4701590,5.086054294645284,0
1850,Maine,0,G2300290,8.533970540162082,0
1850,Ohio,0,G3900930,19.111320121236094,0
1850,California,0,G0600770,NA,0
1850,New York,0,G3601050,14.99651224312713,0
1850,New Hampshire,0,G3300110,18.645446573502248,0
1850,South Carolina,1,G4500590,8.272070670831525,0
1850,Georgia,1,G1300010,0.40112198790922304,0
1850,Michigan,0,G2601450,9.663860882434557,0
1850,New York,0,G3600190,18.028138528138527,0
1850,Tennessee,1,G4700170,3.431479571371268,0
1850,South Carolina,1,G4500510,0.6994088446317368,0
1850,Georgia,1,G1302590,5.906729366065798,0
1850,Iowa,0,G1900710,6.625685199686766,1
1850,Iowa,0,G1901450,9.24892703862661,1
1850,Tennessee,1,G4700990,2.7688104192432923,0
1850,Indiana,0,G1801130,9.451159311892296,0
1850,California,0,G0600970,0.9129292128356147,0
1850,Georgia,1,G1302990,0.6137056222910664,0
1850,Georgia,1,G1303030,3.1270045156639292,0
1850,Vermont,0,G5000030,14.916814475594773,0
1850,Ohio,0,G3900890,19.119804851336045,0
1850,Missouri,1,G2900210,13.257326969977294,0
1850,North Carolina,1,G3700410,8.575784066135682,0
1850,Arkansas,1,G0501250,4.642386380713166,0
1850,Kentucky,1,G2102130,6.007815486556513,0
1850,Iowa,0,G1900150,NA,0
1850,Indiana,0,G1801370,9.471184426868932,0
1850,Kentucky,1,G2100290,6.4824065036632526,1
1850,Kentucky,1,G2101390,3.980883066472586,1
1850,Missouri,1,G2901450,5.045098329143871,0
1850,New Mexico Territory,0,G3550035,10.137550905771661,0
1850,Pennsylvania,0,G4200630,8.990905186205863,0
1850,Arkansas,1,G0501090,5.782737236804153,0
1850,North Carolina,1,G3700770,3.384241195966909,0
1850,South Carolina,1,G4500890,1.6299105011933175,0
1850,Virginia,1,G5101557,2.6130086585395764,0
1850,Ohio,0,G3901330,21.63295633876907,0
1850,Alabama,1,G0100870,5.201126700547057,0
1850,Alabama,1,G0101110,3.971976295173441,0
1850,Georgia,1,G1301750,1.1874236005656098,0
1850,Virginia,1,G5101190,12.030245746691872,0
1850,Michigan,0,G2600750,11.173344839949108,0
1850,North Carolina,1,G3701250,1.5303301263158595,0
1850,Oregon Territory,0,G4130135,4.572486841961286,0
1850,Illinois,0,G1700230,5.59119191605432,0
1850,Virginia,1,G5100615,3.597041224624647,0
1850,Illinois,0,G1701470,5.92662844333319,0
1850,Alabama,1,G0101150,3.6356536829926727,0
1850,Louisiana,1,G2200510,26.690857172705588,0
1850,South Carolina,1,G4500450,5.4113648817541575,0
1850,Oregon Territory,0,G4130035,7.097505860132548,0
1850,Massachusetts,0,G2500270,28.82231296770286,0
1850,Massachusetts,0,G2500150,24.44701578124895,0
1850,Florida,1,G1201115,NA,0
1850,New Jersey,0,G3400250,50.49947628835257,0
1850,Massachusetts,0,G2500130,24.452314607655698,0
1850,Minnesota Territory,0,G2750175,4.788683886838869,0
1850,Illinois,0,G1700370,6.371189034900236,0
1850,Virginia,1,G5101770,6.577509658690687,0
1850,Michigan,0,G2600370,7.70163961576681,0
1850,California,0,G0600430,NA,0
1850,Tennessee,1,G4700430,2.256987344653815,0
1850,Mississippi,1,G2801130,3.41001966016009,0
1850,Louisiana,1,G2200730,10.213369092884301,0
1850,Texas,1,G4803870,1.3243517688663626,0
1850,Virginia,1,G5101470,7.668946728574986,0
1850,Kentucky,1,G2101270,2.2381295107859014,0
1850,Rhode Island,0,G4400030,22.80186351105707,0
1850,Georgia,1,G1300570,5.194648003753435,0
1850,Alabama,1,G0101190,5.1974162363799286,0
1850,Ohio,0,G3901190,21.729308051193904,0
1850,North Carolina,1,G3701350,3.391370978705523,0
1850,Indiana,0,G1800770,12.060880548749466,1
1850,Missouri,1,G2901530,8.838230088495575,0
1850,Tennessee,1,G4701570,10.505300295747046,0
1850,Virginia,1,G5100715,3.4734295593251803,0
1850,Georgia,1,G1302130,7.562403295863393,0
1850,Missouri,1,G2900390,4.556534877864518,0
1850,Missouri,1,G2901070,9.971127990735834,0
1850,Virginia,1,G5100990,10.894896890607379,0
1850,Texas,1,G4800150,3.4094660981022917,0
1850,Indiana,0,G1800390,11.439670507440855,0
1850,North Carolina,1,G3701990,2.0301309671815657,0
1850,Mississippi,1,G2801330,7.075084841628959,0
1850,Kentucky,1,G2101510,18.680327640708562,0
1850,Louisiana,1,G2200550,3.9307145292484535,0
1850,Ohio,0,G3900990,24.142457492908232,0
1850,Kentucky,1,G2102030,2.7940060965181437,0
1850,Indiana,0,G1800870,9.259633862647922,0
1850,Missouri,1,G2901370,4.950008331944676,0
1850,New York,0,G3601230,40.63567292225201,0
1850,Louisiana,1,G2200690,6.4931926591044995,0
1850,Ohio,0,G3900530,8.751908025072261,1
1850,Texas,1,G4802410,0.9288616013717723,0
1850,Ohio,0,G3901170,16.11810345306708,0
1850,Illinois,0,G1701310,7.039131648920025,0
1850,South Carolina,1,G4500370,5.630371833289364,0
1850,Wisconsin,0,G5500210,7.3756213590850175,0
1850,Illinois,0,G1701970,10.521230855546024,0
1850,Florida,1,G1200250,24.137931034482758,0
1850,North Carolina,1,G3700310,2.563540014176258,0
1850,Florida,1,G1200870,22.68041237113402,0
1850,Michigan,0,G2601095,4.820047305504059,0
1850,Louisiana,1,G2201130,1.7856797836027565,0
1850,Wisconsin,0,G5500790,18.52974862860932,0
1850,Missouri,1,G2901950,6.2951928065943115,0
1850,Illinois,0,G1700570,10.320416086733573,0
1850,Georgia,1,G1302670,0.5840457505214512,0
1850,Alabama,1,G0100970,11.089582960443888,0
1850,Ohio,0,G3900050,21.228184252900004,0
1850,Maryland,1,G2400370,10.979737140877864,0
1850,Mississippi,1,G2801530,2.9335367686154843,0
1850,Pennsylvania,0,G4201330,32.784877151994486,1
1850,Pennsylvania,0,G4201270,14.593805439581693,0
1850,Missouri,1,G2900590,4.555627444637238,0
1850,Missouri,1,G2901750,5.001230725416005,0
1850,Ohio,0,G3900870,10.379929267943659,1
1850,Illinois,0,G1700750,7.727013297474974,0
1850,Tennessee,1,G4701770,3.7634810260989835,0
1850,Missouri,1,G2900990,4.79426287326593,1
1850,Kentucky,1,G2100310,2.417732524718326,0
1850,Alabama,1,G0100670,4.373744770632889,0
1850,Missouri,1,G2901570,3.7740621718794745,1
1850,Mississippi,1,G2800070,3.6226636987906207,0
1850,Kentucky,1,G2102090,31.642560217560217,0
1850,Florida,1,G1201130,1.336399738601518,0
1850,Texas,1,G4804810,3.364154308353382,0
1850,Georgia,1,G1302930,6.07397246852496,0
1850,Virginia,1,G5101550,9.474111483068622,0
1850,Maine,0,G2300170,8.880098077344488,0
1850,North Carolina,1,G3700330,5.811012165328397,0
1850,Michigan,0,G2601470,9.176286063948009,0
1850,California,0,G0600410,1.3437262438836366,0
1850,Maine,0,G2300310,19.129793692795857,0
1850,Tennessee,1,G4701630,6.148485478616483,0
1850,Wisconsin,0,G5500970,9.807692307692308,0
1850,New York,0,G3600550,50.756918570955456,0
1850,Iowa,0,G1900650,6.424474187380497,0
1850,Texas,1,G4803510,1.0160890933544502,0
1850,Florida,1,G1200890,2.394066655898347,0
1850,Virginia,1,G5101030,11.16771590779692,0
1850,North Carolina,1,G3700370,3.136108229406448,0
1850,South Carolina,1,G4500110,2.3778709323858576,0
1850,Michigan,0,G2600490,10.341089903037467,0
1850,Missouri,1,G2901410,3.761214657521861,0
1850,Illinois,0,G1700550,3.4306555537342227,0
1850,Michigan,0,G2601550,8.635258288268467,0
1850,Georgia,1,G1301230,3.3502908572055756,0
1850,Virginia,1,G5100010,16.74442750957615,0
1850,Alabama,1,G0100350,2.8523090900588546,0
1850,North Carolina,1,G3701030,2.533471771154691,0
1850,Arkansas,1,G0500670,7.127886587214313,0
1850,Indiana,0,G1801030,13.678339757764432,0
1850,Ohio,0,G3900690,8.075980036861397,0
1850,Tennessee,1,G4700870,2.7085243106033627,0
1850,Missouri,1,G2900570,3.7387375027866856,0
1850,Pennsylvania,0,G4200550,34.312012444546866,1
1850,California,0,G0600950,1.7477991719258754,0
1850,Tennessee,1,G4700730,4.279634248775985,0
1850,Mississippi,1,G2801230,3.1013239039380354,0
1850,Virginia,1,G5100590,12.629488580604871,0
1850,Florida,1,G1201310,4.316651592804743,0
1850,Missouri,1,G2900050,4.459938387721164,1
1850,Florida,1,G1200130,12.256815487949428,0
1850,Ohio,0,G3901350,24.57373672010026,0
1850,Maryland,1,G2400430,38.14449392694209,1
1850,New York,0,G3600630,23.864055956010144,0
1850,Georgia,1,G1301850,1.8037456495995612,0
1850,Indiana,0,G1800090,7.056482822950364,0
1850,Pennsylvania,0,G4200150,16.189789157861245,0
1850,Indiana,0,G1801590,6.037230896616986,0
1850,New York,0,G3601010,20.10859999170857,0
1850,New York,0,G3600990,51.13202928145786,0
1850,Arkansas,1,G0500070,6.18366581021392,0
1850,Oregon Territory,0,G4130075,13.923950146860363,0
1850,Georgia,1,G1300070,5.6802354437732765,0
1850,Illinois,0,G1701670,10.25617127372615,0
1850,Tennessee,1,G4700570,4.372206722899298,0
1850,South Carolina,1,G4500010,7.434887612344529,0
1850,Illinois,0,G1700610,8.873654963626134,0
1850,Virginia,1,G5100410,7.853641562845018,0
1850,Texas,1,G4800410,0.3493340448966152,0
1850,Maryland,1,G2400090,13.747076377127188,0
1850,Pennsylvania,0,G4200610,16.98182712008684,0
1850,Louisiana,1,G2200370,7.256672099541811,0
1850,Wisconsin,0,G5501330,12.809959145258924,0
1850,Iowa,0,G1901570,3.968255024623985,0
1850,Alabama,1,G0100030,2.5994346991175266,0
1850,Alabama,1,G0101310,5.330590471942094,0
1850,Texas,1,G4800890,0.5265699837674266,0
1850,Louisiana,1,G2200890,20.630967919214125,0
1850,Texas,1,G4802850,1.5434480928960634,0
1850,Kentucky,1,G2100030,3.7970296053280386,0
1850,Pennsylvania,0,G4200250,12.84162348423074,0
1850,New York,0,G3600150,27.231540862169485,0
1850,North Carolina,1,G3700350,3.665797440142926,0
1850,Iowa,0,G1900190,3.98815624644118,0
1850,Indiana,0,G1800450,10.245267390386124,0
1850,Missouri,1,G2901090,3.887178187912923,0
1850,Louisiana,1,G2201110,4.027249976828251,0
1850,Virginia,1,G5101150,14.471156077412168,0
1850,Oregon Territory,0,G4130055,10.111434108527131,0
1850,Georgia,1,G1300290,1.804143192488263,0
1850,North Carolina,1,G3700830,3.968760905713054,0
1850,Missouri,1,G2900970,4.456704288939052,0
1850,Georgia,1,G1300395,5.917572601753244,0
1850,Louisiana,1,G2200050,67.76849514355398,0
1850,Indiana,0,G1801070,13.327610131766734,0
1850,Kentucky,1,G2100870,4.519724387290434,0
1850,Louisiana,1,G2200630,2.943732907313639,0
1850,New Hampshire,0,G3300170,23.325119688404424,0
1850,Illinois,0,G1701010,6.543010518046524,0
1850,Wisconsin,0,G5500170,NA,0
1850,Michigan,0,G2601110,9.122983870967742,0
1850,Iowa,0,G1901755,NA,0
1850,Michigan,0,G2600610,NA,0
1850,North Carolina,1,G3700530,6.549995107675612,0
1850,Virginia,1,G5101750,2.968822518327867,0
1850,Pennsylvania,0,G4200590,14.560260447697676,1
1850,Alabama,1,G0100370,3.5788565462226356,0
1850,Virginia,1,G5100953,47.51124067037896,0
1850,Alabama,1,G0100230,3.782467891778548,0
1850,Arkansas,1,G0501190,6.8465406986085675,0
1850,Virginia,1,G5100935,2.94626359963793,1
1850,New York,0,G3600290,26.889095883779333,0
1850,New Jersey,0,G3400350,47.73683540312409,0
1850,Virginia,1,G5101275,2.384140713588777,0
1850,New York,0,G3600510,44.26377644458478,0
1850,Kentucky,1,G2101790,13.659249029989105,0
1850,Virginia,1,G5100710,3.948450955902646,0
1850,Illinois,0,G1700630,6.88128702520618,0
1850,Texas,1,G4802010,2.1194862144571243,0
1850,Illinois,0,G1701110,7.399755114104161,0
1850,Virginia,1,G5100853,7.379775955479738,0
1850,Virginia,1,G5100957,3.4468684801797465,0
1850,Illinois,0,G1700950,9.604232335262997,0
1850,Georgia,1,G1300870,3.0100061519908414,0
1850,Illinois,0,G1701750,8.609782772665561,0
1850,New York,0,G3600430,30.84920424948998,0
1850,Indiana,0,G1800730,5.961341188194261,0
1850,Oregon Territory,0,G4130155,6.758377047425329,0
1850,Massachusetts,0,G2500210,76.54138528928637,0
1850,Tennessee,1,G4701390,3.3091823366875857,0
1850,North Carolina,1,G3701930,2.380408958014517,0
1850,Louisiana,1,G2200850,2.6862907923602246,0
1850,Kentucky,1,G2100170,45.80311408101081,0
1850,Georgia,1,G1301190,2.670142194304732,0
1850,New York,0,G3600230,20.730049586016207,0
1850,Iowa,0,G1901830,5.631420047307175,0
1850,Arkansas,1,G0500330,7.44955923702409,0
1850,Wisconsin,0,G5500650,7.6383828457681355,0
1850,Louisiana,1,G2200950,30.58513025836221,0
1850,Maine,0,G2300270,12.066949498860067,0
1850,Missouri,1,G2901110,6.578531758235794,1
1850,Illinois,0,G1701870,8.572543392800931,0
1850,Georgia,1,G1302850,7.642849974912193,0
1850,Texas,1,G4804570,1.2456459023399935,0
1850,Virginia,1,G5100970,7.0185715998386975,0
1850,Kentucky,1,G2100770,13.839960323568143,1
1850,Ohio,0,G3900570,25.242037473166462,0
1850,Tennessee,1,G4700190,3.9474322149565078,0
1850,Iowa,0,G1901790,5.5012024301746685,0
1850,Missouri,1,G2900270,5.031618281115263,0
1850,Virginia,1,G5101133,10.761218486830618,0
1850,Virginia,1,G5100533,3.8326403472917168,0
1850,Illinois,0,G1700270,4.75132314712648,0
1850,Michigan,0,G2600210,11.288762323905681,0
1850,Maryland,1,G2400470,9.04466959957575,0
1850,Michigan,0,G2601030,NA,0
1850,Mississippi,1,G2800450,2.27364185110664,0
1850,Mississippi,1,G2800870,7.3554600934165215,0
1850,Pennsylvania,0,G4201110,10.297289683362303,1
1850,Georgia,1,G1300330,4.352096819052917,0
1850,California,0,G0600890,NA,0
1850,North Carolina,1,G3700130,2.857330417821773,0
1850,Ohio,0,G3901650,35.78508294330598,0
1850,Alabama,1,G0101270,3.7715336134453783,0
1850,Ohio,0,G3900970,14.466794802254558,0
1850,Indiana,0,G1800670,8.877831168060746,0
1850,Illinois,0,G1700690,4.4412460391841835,1
1850,Ohio,0,G3900330,16.179944640850668,0
1850,Indiana,0,G1800690,9.748621392554448,0
1850,New Jersey,0,G3400070,35.40041405346161,0
1850,Kentucky,1,G2100790,17.42480143296534,0
1850,Tennessee,1,G4700070,4.298592235297814,0
1850,Missouri,1,G2900450,6.683225123175393,1
1850,Alabama,1,G0100070,3.395724932434277,0
1850,Tennessee,1,G4701230,3.698903840227743,0
1850,Kentucky,1,G2101670,20.73208906577006,0
1850,Tennessee,1,G4701670,5.61979114813217,0
1850,Michigan,0,G2601590,8.909679111655155,0
1850,Texas,1,G4804490,1.623989083100881,0
1850,Maine,0,G2300030,4.163817605561803,0
1850,Minnesota Territory,0,G2750115,9.808510638297872,0
1850,Virginia,1,G5101650,18.036196725781068,0
1850,Arkansas,1,G0500110,5.791840298448228,0
1850,South Carolina,1,G4500570,4.961755664925335,0
1850,Wisconsin,0,G5500590,15.185366338298344,0
1850,Missouri,1,G2901710,2.2704818715630535,1
1850,South Carolina,1,G4500870,7.618131357528569,0
1850,Missouri,1,G2900790,3.1309940935028533,0
1850,Virginia,1,G5100430,36.941237933532015,0
1850,Georgia,1,G1302970,4.447684270907682,0
1850,Alabama,1,G0100655,3.3208405725159262,0
1850,Arkansas,1,G0501270,5.575074484231829,0
1850,Virginia,1,G5100830,7.34851638564482,0
1850,Virginia,1,G5100293,6.728682731068892,1
1850,Pennsylvania,0,G4200390,12.868882444223969,0
1850,Pennsylvania,0,G4200710,68.37449496946192,1
1850,Pennsylvania,0,G4200270,22.064169502689648,0
1850,Ohio,0,G3900510,11.32049583155083,0
1850,Indiana,0,G1800970,18.10687178628781,0
1850,Virginia,1,G5101270,6.819795827785176,0
1850,Illinois,0,G1701070,8.14489744283234,0
1850,Illinois,0,G1701050,5.164671881380957,0
1850,Iowa,0,G1901130,6.472491388180558,0
1850,Kentucky,1,G2100950,0.968086454451228,0
1850,Tennessee,1,G4701510,0.6386526079508535,0
1850,New Jersey,0,G3400410,40.632416190108394,0
1850,Michigan,0,G2600990,13.613460107380734,0
1850,Missouri,1,G2901150,2.9575248959745664,0
1850,Tennessee,1,G4700030,10.145473457739529,0
1850,Utah Territory,0,G4950295,12.570365577483015,0
1850,Maryland,1,G2400010,11.597711624139327,1
1850,Indiana,0,G1801310,6.148984475670368,0
1850,Indiana,0,G1801530,5.0130610388178205,0
1850,Georgia,1,G1301290,5.2626774013726045,0
1850,Missouri,1,G2901770,6.234121377123755,0
1850,Missouri,1,G2900250,4.52993558901133,0
1850,Georgia,1,G1300730,4.95325873818568,0
1850,Georgia,1,G1302890,2.362648180811354,0
1850,Pennsylvania,0,G4201010,207.99013338205737,0
1850,Vermont,0,G5000190,10.093642288079645,0
1850,Kentucky,1,G2101110,34.43376870435626,1
1850,Arkansas,1,G0500150,6.812738222289983,0
1850,Georgia,1,G1302630,7.091561326742836,0
1850,Pennsylvania,0,G4200170,56.495942954746816,0
1850,Texas,1,G4800910,7.1356951871657754,0
1850,Pennsylvania,0,G4200890,14.738221168012258,0
1850,New York,0,G3600130,18.295586462585725,0
1850,North Carolina,1,G3701390,12.321282816288653,0
1850,Unorganized Territory,0,G4850000,NA,0
1850,New York,0,G3600530,23.718008300572716,0
1850,Georgia,1,G1300090,2.8964558418465187,0
1850,Mississippi,1,G2800550,10.578670771844145,0
1850,Virginia,1,G5101070,28.334168151353186,0
1850,Massachusetts,0,G2500070,19.968861209964412,0
1850,Ohio,0,G3900490,24.384629945838196,0
1850,Georgia,1,G1300510,14.113682523841986,0
1850,Michigan,0,G2601510,7.559432781871264,0
1850,Alabama,1,G0100830,8.606208951593286,0
1850,Iowa,0,G1900510,4.342353474195807,1
1850,Illinois,0,G1701390,5.553570054331932,0
1850,Georgia,1,G1302610,5.542700065954593,0
1850,Tennessee,1,G4700790,4.303881435005845,0
1850,Virginia,1,G5101437,1.806006342837057,0
1850,Louisiana,1,G2200490,4.617178267325232,0
1850,Tennessee,1,G4700150,4.179826036201219,0
1850,Wisconsin,0,G5501390,8.308342874025927,0
1850,Illinois,0,G1700970,8.869227966777807,0
1850,Louisiana,1,G2200670,7.532200080946599,0
1850,Utah Territory,0,G4950115,5.954217178230591,0
1850,Wisconsin,0,G5501110,NA,0
1850,Indiana,0,G1800250,5.386080577001723,1
1850,New York,0,G3600730,41.1434602260708,0
1850,Tennessee,1,G4700770,2.6099169284414683,0
1850,Ohio,0,G3900150,21.643688788295883,1
1850,Massachusetts,0,G2500010,17.795162564747887,0
1850,Indiana,0,G1800590,10.332610660767699,0
1850,Maryland,1,G2400310,11.259380806535809,0
1850,Iowa,0,G1900310,6.4005994005994005,0
1850,Tennessee,1,G4700510,5.8648145320029865,0
1850,Mississippi,1,G2801010,2.4514649389369874,0
1850,Kentucky,1,G2100750,6.21295113382306,0
1850,Illinois,0,G1701770,9.511381139825431,0
1850,Mississippi,1,G2800670,2.6098912067072564,0
1850,Mississippi,1,G2801610,3.5085278237707866,0
1850,Mississippi,1,G2800190,2.2453778152903023,0
1850,Ohio,0,G3901030,21.387801769719538,0
1850,New York,0,G3600810,72.93848366598682,0
1850,Kentucky,1,G2101130,30.49587620258097,0
1850,Iowa,0,G1901010,6.722776825846184,0
1850,Illinois,0,G1701810,3.6154471459985618,1
1850,Arkansas,1,G0500950,2.468347243513314,0
1850,Virginia,1,G5101330,9.91852580693461,0
1850,Florida,1,G1200010,2.9218254540213318,0
1850,Mississippi,1,G2800410,1.3920130610552504,0
1850,Pennsylvania,0,G4201190,28.032271782728458,0
1850,Mississippi,1,G2801590,2.7174990041824336,0
1850,New York,0,G3600850,106.785290628707,0
1850,Vermont,0,G5000210,17.918393584406946,0
1850,Indiana,0,G1800630,11.830104321907601,0
1850,Kentucky,1,G2100210,24.33041871412644,0
1850,Maine,0,G2300210,6.529671439105625,0
1850,North Carolina,1,G3700670,3.450785912903864,0
1850,Tennessee,1,G4701890,8.381361917311509,0
1850,North Carolina,1,G3701670,1.809648575363691,0
1850,Missouri,1,G2900470,8.98216865673033,0
