point_id,coef,se,p_value,n_treat,n_control,bw_left,bw_right,slope_coef,elevation_coef,ph_coef,pc_black_coef
1,-0.09687803067151202,0.17304896689815616,0.5755952902509363,8,13,92.96776134706785,92.96776134706785,0.01628172519183081,0.13563282523049797,0.12323695601852702,0.0010075612947918534
2,0.28589891922900623,0.1517402108277719,0.059546826541726446,16,19,101.98438541844392,101.98438541844392,0.05460470645356801,-0.008830536295007465,0.08914465533399593,-3.2061863620433634e-4
3,-0.3199865851676722,0.17315135473685891,0.06459993535320745,25,29,116.19018233264069,116.19018233264069,0.08248310758639964,0.08735409550642123,0.00911596814397938,-0.00316924524280889
4,-0.9335878897113074,0.19772813857908075,2.3402731745225174e-6,31,43,130.5694958332518,130.5694958332518,0.02676964782563193,0.017545623387578896,-0.012682184707382409,-0.00384797072714135
5,-0.8451692081480884,0.15401266777348124,4.072922745768331e-8,15,30,105.74659121269293,105.74659121269293,-0.009673775676957805,-0.09167777985636821,0.009285835837834884,-0.0033143216495759645
6,-1.0000010918740494,0.14535018378167036,5.987618889287674e-12,33,82,161.84042395487074,161.84042395487074,0.01971530841496784,-0.11042063711897933,0.007396914660448402,-0.0031861923336647573
7,-0.972070878191884,0.1523541214944915,1.7669689459516162e-10,39,69,157.38872460334034,157.38872460334034,0.04002197413028044,-0.13140558788055418,0.010253686005371472,-0.002042079697043688
8,-0.7198223920531115,0.2606175377586753,0.005745067083251903,24,27,117.90123208677933,117.90123208677933,0.02860871397754992,-0.08600290476038619,0.009533424292917784,-0.001987829311157998
9,-0.31397280317353615,0.33016207941532083,0.3416218031003808,15,19,98.85905223378319,98.85905223378319,-0.00399568703083536,-0.08317930823193741,0.012334077877531479,-0.0034499600728019175
10,-0.3536046722303776,0.31620955019036373,0.26345572140419393,13,18,95.74032410764087,95.74032410764087,0.09712269491065839,-0.03781931259436649,0.009398472236170326,0.0033877277546870976
11,0.0388794729610602,0.8911285861606831,0.9651997558820482,6,12,76.1384119444412,76.1384119444412,0.13510957799231552,0.20799932935369414,0.004017413917827882,0.002891773746120688
12,-0.6674426632202191,0.3973744201127216,0.0930290007077216,12,9,82.18047693378013,82.18047693378013,0.10707536797918514,-0.012306860728967944,0.06797823526993099,-4.2403765430232884e-4
13,-0.909265710861077,0.4876459044813154,0.0622371599492494,10,11,80.0053014746991,80.0053014746991,0.12416485242837723,0.09811293941421532,0.051770641011594655,-2.580829697621219e-4
14,-0.1698328705245613,0.7393514237708827,0.8183208498789369,13,10,80.55807103015313,80.55807103015313,0.05308379037972219,-0.021188720573856616,0.05516080662388134,0.0031044255622253497
15,0.7194538297172645,0.4040859707848112,0.07500276482606216,28,8,93.67861044269382,93.67861044269382,-0.044432956308581295,-0.13734030751560272,0.042500526186207664,0.0047891619739337515
16,0.5947216535560615,0.3695050918780419,0.1075051580480143,38,9,100.4656664376702,100.4656664376702,0.006939960114965423,-0.13106343459061487,0.033081871409468284,0.007441379641634936
17,-0.5652970223314462,0.5212182264627785,0.278112683310014,33,11,99.92431310921573,99.92431310921573,0.04851856316805669,-0.27034638673232664,0.026307239125907936,0.011970374350657922
18,-0.7971156975639982,0.3693893278079005,0.03093340399743114,30,18,100.65309790285387,100.65309790285387,0.06566718733955271,-0.24091163894878181,0.018482635768600045,0.011791514012111173
