point_id,coef,se,p_value,n_treat,n_control,bw_left,bw_right
1,-0.4985700227095107,0.25546754216101425,0.05098591444221029,64,107,163.30283456124772,163.30283456124772
2,-0.6999386873456732,0.08429648507027904,1.0126197106923667e-16,45,161,220.68800767995518,220.68800767995518
3,-0.26127268648247615,0.21095801939975606,0.21552865028789575,22,35,55.52952026614813,55.52952026614813
4,-0.21817449718172277,0.24401352709660817,0.3712639986605774,37,53,110.01700952618872,110.01700952618872
5,-0.12323537978191812,0.3358884410428647,0.7136982512792944,30,26,75.69876011934173,75.69876011934173
6,-0.2887860244699727,0.3364011018432856,0.39063992874027986,38,18,66.51214451370411,66.51214451370411
7,-0.5311979319165534,0.24619476101059382,0.030956379677805408,30,22,60.37481427348618,60.37481427348618
8,-0.33064544284391495,0.28434990004100746,0.24490583462538396,29,21,54.28347335532665,54.28347335532665
9,0.00856203873607475,0.3398913116281908,0.9799029988481774,25,27,53.83276237253501,53.83276237253501
10,-0.2400607359817446,0.23349287503826296,0.30388927194887627,37,32,64.35795598682992,64.35795598682992
11,-0.044280220775436696,0.2454526158411418,0.856836734940854,54,64,99.55860134996641,99.55860134996641
12,-0.12459171614609854,0.22116800712612952,0.5732066759227379,55,51,85.51989186991528,85.51989186991528
13,0.013709298388668856,0.32469919111121387,0.9663220951073054,38,28,65.51519507597958,65.51519507597958
14,-0.4436899428140073,0.22449570975775576,0.04811119442890448,24,14,39.47788157323324,39.47788157323324
15,-0.05468923487204247,0.3498290929209962,0.8757718903190832,21,30,52.77989601098229,52.77989601098229
16,-0.24552230063373104,0.31875588937388094,0.44115053631121504,25,28,63.553108666276934,63.553108666276934
17,-0.3218273310407671,0.27442373955372107,0.24090061950681313,33,40,81.02367130144927,81.02367130144927
18,-0.4024363462033973,0.39875380742609806,0.312861887862122,41,24,76.58910204414283,76.58910204414283
19,-0.3017695407865526,0.31039716381625965,0.33094878813316836,60,65,115.45929105180294,115.45929105180294
20,-0.4958417463572955,0.2009527860259812,0.013607772177778197,90,150,227.74076847769462,227.74076847769462
