point_id,coef,se,p_value,n_treat,n_control,bw_left,bw_right,slope_coef,elevation_coef
19,-0.3328541537457426,0.2713603235678086,0.2199680070737536,58,52,126.14766148863059,126.14766148863059,-0.17968042232332265,0.004723835547629975
20,-0.5445574653465713,0.373732252045696,0.1450945380675894,32,48,104.84834521939726,104.84834521939726,-0.19523753145073836,0.010621357366756921
21,-0.7806010796463686,0.29087324157607053,0.00728239694180764,25,36,88.25634007057108,88.25634007057108,-0.24895719694490492,0.01651069753928482
22,-0.4894124726057995,0.17351862705206306,0.004794613040924266,145,115,185.11001224497343,185.11001224497343,-0.1406776365288153,0.004726379894609806
23,-0.31013169163248605,0.2110055184668296,0.14162134666657322,124,96,165.47329060669693,165.47329060669693,-0.16223326454671938,0.0054005597526717835
24,-0.23139167125159762,0.3437281189950026,0.5008313471238225,98,87,148.51862616925814,148.51862616925814,-0.14235631085263908,0.006841203702942036
25,0.1645537734031214,0.3139553206968931,0.6001873016629031,108,77,146.76314962083475,146.76314962083475,-0.15874915510920481,0.005128516068337505
26,0.6317901558818534,0.32378646917429194,0.051026649861158666,53,42,99.84578034199681,99.84578034199681,-0.1047234241037823,0.007492121525878788
27,0.3630896939840533,0.2835605471845654,0.20038122758118607,51,48,102.76649856023792,102.76649856023792,-0.13050007442627928,0.004806695968452598
28,0.6261168073990486,0.16956721925151988,2.221126277466608e-4,102,135,171.81720256773434,171.81720256773434,-0.13429134672887513,0.001580793809142461
29,0.5050189021557397,0.1385902833597234,2.6846421900385563e-4,132,172,198.36037144320406,198.36037144320406,-0.1234564653917569,6.45482683079265e-4
30,0.045415550751012,0.15847805866526382,0.7744392033586935,198,184,226.57672071634022,226.57672071634022,-0.1388804504177438,8.563820052159372e-4
31,-0.24707134696583763,0.22284144458660185,0.26754599414373004,111,81,156.49851217578438,156.49851217578438,-0.1701466832286519,-0.0015368268992274172
32,-0.5455280693849399,0.22379623715724756,0.01478469262784681,73,44,120.55545557799623,120.55545557799623,-0.16439924037026105,-0.003199646148468554
33,-0.655230881439153,0.21282326552048533,0.0020786693187472556,82,30,124.01101503272666,124.01101503272666,-0.1718568610102038,-6.007275798079635e-4
34,-0.6733018869779704,0.16562073713870995,4.7965867576576246e-5,70,38,122.78857680141087,122.78857680141087,-0.14545952317457322,-0.0012060471628471
35,-0.7221071454122945,0.16640081915645363,1.4276513449287363e-5,91,52,142.0643371383033,142.0643371383033,-0.1466540465331276,-9.149670016317785e-4
36,-0.7108087717577255,0.18403986543096496,1.1234550709370287e-4,72,65,143.45603366818938,143.45603366818938,-0.13063054126006335,-7.73045068889081e-4
37,-0.8712882995020051,0.20093938489737037,1.4504928595924054e-5,92,86,167.83386908481324,167.83386908481324,-0.1452276809512049,-4.1007384163960464e-4
38,-0.6398576871577274,0.19433142903445327,9.926191337601485e-4,98,108,187.99295525887018,187.99295525887018,-0.1409856880847252,-5.554978494111964e-4
39,-0.21237455396818875,0.14187027363351784,0.13440287931619754,69,107,183.9300266285269,183.9300266285269,-0.1041432193910412,-8.778855272329926e-4
40,0.04047017250112633,0.1620820260835001,0.8028275148797053,68,128,199.744363404559,199.744363404559,-0.07577558861906811,-0.0012363024725668395
41,-0.4124848920262769,0.13116474500436795,0.001662090627210358,124,131,216.70233538396357,216.70233538396357,-0.11133278839029874,-8.797092104373618e-4
42,-0.563233242922339,0.16535787975322283,6.588669758411905e-4,156,128,224.4367526515481,224.4367526515481,-0.10551533280982109,-8.442857637368437e-4
43,-0.32192271339993994,0.22878271684316553,0.1593944302616183,127,100,197.69047424520446,197.69047424520446,-0.07308981520153918,-0.0014199903230467104
44,-0.27707211323548375,0.31911116224937464,0.3852508901731809,78,53,149.33101057412364,149.33101057412364,-0.05875664851493481,-0.0014047604505133238
45,0.17504669534472872,0.40740666740897513,0.6674423655218653,69,46,140.86200576642992,140.86200576642992,-0.09696193109178336,-9.481070611406343e-4
46,0.3550658143250634,0.2871011666748211,0.2161883869948133,58,50,134.40114827272134,134.40114827272134,-0.08645450017676226,-0.0011517053976743026
47,-0.3484045588684068,0.277694896000853,0.20961283106821055,46,51,127.88569230609527,127.88569230609527,-0.014801215587948169,-0.0015133732431420422
48,-0.20303077011064713,0.320187609590198,0.5260159563944371,41,66,143.19630258011307,143.19630258011307,0.13648446968293465,-0.005288577661028988
49,-0.09921410120912239,0.34124416440201333,0.7712484445621924,53,64,156.83772109661675,156.83772109661675,0.14903603360721385,-0.005335319724301291
50,0.03584209355491691,0.3840146919549766,0.9256372572355358,45,39,142.81494907415592,142.81494907415592,0.3177913466535576,-0.005904875095850186
