point_id,coef,se,p_value,n_treat,n_control,bw_left,bw_right,slope_coef,elevation_coef,ph_coef
1,-0.2169681220277124,0.1480736935510279,0.14284693452522876,18,29,141.79048223842938,141.79048223842938,0.017633948623629478,-0.03492417628596943,1.1932032335063192e-4
2,-0.26701900612039076,0.2264747674940259,0.23838893600977146,10,13,80.58410702811202,80.58410702811202,0.05534781494735624,0.11058057833454484,0.0016078845916352525
3,0.055130767562089525,0.12269751093141013,0.6531989396564192,17,17,92.90845511129953,92.90845511129953,0.07502140423141936,0.017989870801078583,-1.5981590213993068e-4
4,-0.17738353605763144,0.08022824536457941,0.02703679900051486,20,21,101.48575944118909,101.48575944118909,0.06813797255763503,0.014283048391726394,-0.0018732889925135048
5,-0.6007836865646375,0.07479091278620183,9.523923732592692e-16,16,33,110.7980453438483,110.7980453438483,0.007566500917111606,-0.1066421344825323,1.2535865705372773e-4
6,-0.7910437307584235,0.09321142687670514,2.1285628521548718e-17,11,38,109.39333840156131,109.39333840156131,-0.006310568031876268,-0.1487235831417433,0.0017569998211170495
7,-0.6948622389477616,0.09064644189033431,1.7795315016570233e-14,25,41,125.32376173127665,125.32376173127665,0.03505081212360463,-0.13170490598961193,0.0020879924648879514
8,-0.7891408939875326,0.11711833724851393,1.6060480069551957e-11,23,23,110.40330225941953,110.40330225941953,0.06002250229961092,-0.12763422517561906,0.002813558788367846
9,-0.5620631500463413,0.21940231368181612,0.01041335836860139,20,25,109.93356270427859,109.93356270427859,0.0775393045176867,-0.10737137305466699,0.005171296065677115
10,-0.18455463703915193,0.25595083614354946,0.4708756596156961,25,30,119.16444823069965,119.16444823069965,0.10725134917695965,-0.0788985132549787,0.00597488735821316
11,0.6819853423269288,0.5700117716918112,0.23152458615134297,9,17,89.5905703045769,89.5905703045769,0.12263328619768553,0.0076916718437874745,0.00877356450474761
12,0.27246874738051025,0.8549658709183161,0.7499618876131162,10,4,72.675844830086,72.675844830086,0.09853228294322852,0.01250788597765412,6.041476673526985e-4
13,-0.15291177532726846,0.19928187456771823,0.4428948375579562,13,12,88.09949340828787,88.09949340828787,0.041669574403756834,-0.0961781845966086,0.00293198516975929
14,-0.28760124229860884,0.3005690342914758,0.3386400121118911,21,13,95.49292346385012,95.49292346385012,0.009620019058652663,-0.14341095598030965,0.0016444024012794876
15,0.0499052212633288,0.23683420652834036,0.8331073578712014,43,12,109.66013017384233,109.66013017384233,0.032456984449400136,-0.12468976699190398,0.001758734633263273
16,0.16000600787018515,0.14611548276088795,0.27348799075992897,55,13,117.64583074206243,117.64583074206243,0.06138522133278107,-0.07649675063782191,0.0018669035242066291
17,-0.016855883065243382,0.19599274863125477,0.9314643621399297,52,17,117.64094810239482,117.64094810239482,0.09275503274587611,-0.07642736989034868,0.0022290124698173264
18,-0.041847900052977546,0.13456171615700652,0.7558051055446214,59,30,134.2356060270027,134.2356060270027,0.08282369982377011,-0.08211797937790118,0.001946493814103922
19,-0.16978312613018548,0.13577652846087476,0.21113153602758167,62,42,143.0008154416531,143.0008154416531,0.07746018799619955,-0.09062645285868076,0.0017357407525966633
20,0.08095115731431929,0.36822831398084455,0.8259960944265855,12,23,84.63786140326589,84.63786140326589,0.09139486526608721,-0.06242063906617278,0.008793382279133465
21,-0.04132210869744721,0.36242627928205395,0.9092257354560356,7,15,69.83482687211604,69.83482687211604,0.06994443313764016,-0.10246996129081554,0.007085078911897073
22,-0.9235258228227261,0.28950747584839437,0.0014227793795513056,7,8,60.62572420229396,60.62572420229396,0.003638046654178606,-0.18437366779558062,-0.002018704787376875
23,-1.4193872057017114,0.5409628637416828,0.008695065561976361,10,8,66.10503468304806,66.10503468304806,0.06936632600594547,-0.14621916458882586,0.001496606284671076
24,-0.8141883852939659,0.3376012634098526,0.015878931553625006,39,31,104.83359037301477,104.83359037301477,0.19646042768847252,-0.001417378087969292,0.002593973570523671
25,-0.5402767495079501,0.29701905114742205,0.06891189469149162,55,27,110.38122122552481,110.38122122552481,0.22192760831212477,-0.03987853686340955,0.003926582025072357
26,0.5072073279861933,0.15810657219098742,0.0013365725278951712,47,38,113.42660225979746,113.42660225979746,0.13952992037020975,-0.043089294969809656,0.0022538483505351228
27,1.0061522648167718,0.17947084797226437,2.0679835462936405e-8,18,16,72.36242907831242,72.36242907831242,0.09923505078490044,-0.09737023516321461,0.0015954793199886574
28,0.8793449664395248,0.14053987551657154,3.9268678116885123e-10,43,63,124.7025237668702,124.7025237668702,0.07575479698593854,-0.11608755248651856,4.965295847746062e-4
29,0.862017917882519,0.10415196348958375,1.268056602593997e-16,74,112,167.67796427056044,167.67796427056044,0.07695365618296929,-0.08051199206784229,6.606119412651669e-4
30,0.6368390819631939,0.12228157897874589,1.909153671822671e-7,118,110,185.46542119289754,185.46542119289754,0.07735543502290386,-0.07668328205030628,0.0016906342356601584
31,0.02923925010577791,0.15235632858935397,0.8478098913805199,109,73,167.3496320294408,167.3496320294408,0.08149339425113383,-0.08329303672261625,0.0010235874480885479
32,-0.3715669941890687,0.15678927334076193,0.0177953232412415,77,38,135.7365238134188,135.7365238134188,0.056231761516865555,-0.08966810138336248,3.9125264491855685e-4
33,0.1483624494671329,0.1445822477941923,0.3048229196200375,116,34,153.0696196931036,153.0696196931036,0.041362385132786936,-0.08529931218856553,5.781507462213527e-4
34,0.32185199703905953,0.19225130063493337,0.09410676273884679,72,33,135.0510363997193,135.0510363997193,0.022100655986310377,-0.08394221481422975,6.350943353483276e-4
35,0.5819214820802276,0.20463403067120853,0.004459049009754215,61,30,130.3914690043274,130.3914690043274,0.028959794441489405,-0.0703034378203151,7.403324908484657e-4
36,0.6712423391312173,0.1692917832521182,7.339518638933624e-5,47,40,132.86518875312007,132.86518875312007,0.07192921577921862,-0.0467217236567411,0.0012911114857985608
37,0.7548541019797523,0.23977858184227072,0.0016431870380356427,33,34,123.48258722272352,123.48258722272352,0.07971926319440104,-0.045371066821094236,9.295198173644755e-4
38,0.5234632208670954,0.2447807475659613,0.032476319201527756,35,53,138.01284606069572,138.01284606069572,0.015004250947503489,-0.06426342646551328,2.7970192584643867e-4
39,0.4810694555504372,0.31783085390760796,0.13012678210679318,39,72,162.8780723878856,162.8780723878856,0.01689962665179717,-0.057554344015636874,9.421030135155781e-6
40,0.7048224486412852,0.34483325111781704,0.04095833647308054,35,83,174.6222964307089,174.6222964307089,0.028831883246523755,-0.035403564060247854,2.1867529791472044e-5
41,0.03457359415717805,0.33929528301909867,0.9188374423433096,44,67,158.74519471799883,158.74519471799883,0.011151407619641743,-0.07135228948632952,-1.7805802408292167e-4
42,-0.6586437212687142,0.41823293341749357,0.11529682102349995,61,55,156.2845279634652,156.2845279634652,0.020768488921515935,-0.07310092089959981,-2.2710578051072876e-4
43,-1.6663992826635006,0.4511690548422383,2.21176207380766e-4,62,39,146.7302973595975,146.7302973595975,0.04566780160798414,-0.03478726343485219,-1.4776449292975159e-4
44,-1.0342634093307286,0.2757183320275779,1.7601875568562509e-4,93,49,170.80147222774886,170.80147222774886,0.06305636624279211,-0.053526268381088635,1.5736439609951832e-4
45,-0.08389234198183929,0.2649735707571621,0.7515422398492603,115,71,190.1941981371687,190.1941981371687,0.06037763308280636,-0.05466785912647604,-4.3649843985002316e-5
46,1.1614817740698835,0.6487426541710845,0.07339633477673271,60,46,147.22570276544081,147.22570276544081,0.030821836832757528,-0.10515013047078842,-9.433741394837547e-5
47,1.3736871325999525,0.910014001522618,0.13116516335766765,49,49,143.76118329841924,143.76118329841924,0.09308796729728061,-0.034686628361632,-0.0016510024749990743
48,0.9325560789809754,0.8712517321917139,0.2844557087725189,44,62,161.35060328395537,161.35060328395537,0.14426101727978438,-0.08123252970694417,-0.0031716904038810757
49,0.6283289694062426,0.70403016485439,0.3721386547559079,51,59,163.55211902033372,163.55211902033372,0.15483578292027853,-0.07375407030104164,-0.0037409325472489863
50,-0.009787687811770862,0.4591250151828344,0.9829918796491872,50,40,154.9431192590358,154.9431192590358,0.1964317381471299,0.07952722356978364,-0.007704429161258611
