point_id,coef,se,p_value,n_treat,n_control,bw_left,bw_right,slope_coef,elevation_coef,ph_coef
1,-0.3274198457010998,0.09579165157364236,6.307347615143472e-4,11,18,109.35921891611072,109.35921891611072,0.021974902190846333,0.06708414284919918,-7.457777667457512e-5
2,-0.15057683133193667,0.11722645315915006,0.19896869745663978,16,19,101.61897826115509,101.61897826115509,0.05016794574548465,0.010016298731267744,-5.595713817531801e-5
3,-0.211804992802745,0.08893808359582647,0.017242845190973577,27,34,126.53134930109479,126.53134930109479,0.06729875862942164,0.03971974798825663,-0.0013451785986571766
4,-0.3431994558506444,0.14291674072597796,0.016332723949777517,17,20,97.58926398237413,97.58926398237413,0.05649541708194599,-0.0031135291671865184,-0.0020636457535499544
5,-0.8026301098710826,0.12401322367234946,9.662883948829813e-11,11,24,95.35754860610847,95.35754860610847,-0.04506044649100138,-0.09655720222563391,-0.0014999793171845965
6,-1.1593278010815145,0.1624928580083243,9.704185766292623e-13,12,40,112.23244456577137,112.23244456577137,-0.03808828246867518,-0.17273823188460047,1.413790131555041e-4
7,-0.8422251776534205,0.10479640002044413,9.223316303827952e-16,39,69,157.14905768713072,157.14905768713072,0.04835824246832673,-0.11043569948656969,-2.7003775196585145e-4
8,-0.7324732046711646,0.18392261251576517,6.819193954402308e-5,24,27,118.00380853237175,118.00380853237175,0.06244605023104759,-0.07001399484605898,4.3420463521137427e-4
9,-0.2718304562873548,0.3757823010646632,0.4694512681393083,10,16,88.85987851940051,88.85987851940051,-0.012122849846095508,-0.07713258346865984,-0.003256658165426935
10,-0.47582081022950345,0.43405215694497246,0.2729783213189195,8,11,77.93553791604387,77.93553791604387,0.0675270097890884,0.02247443119720848,0.003676694542403868
11,1.8301811656920042,2.081183331501785,0.37918741568880654,4,9,69.08145236405296,69.08145236405296,-0.019711495172365617,0.09674605377874054,4.4886967732490207e-4
12,-1.4857284618815316,0.8777037240536114,0.0905040435976288,10,4,71.66826210847657,71.66826210847657,0.11513432639356092,0.139187848115285,-3.635943315018573e-4
13,-0.9735638632865166,0.30716805679639186,0.0015271051245785486,10,11,81.78429110696347,81.78429110696347,0.10322231719091605,-0.01671048659831846,0.0033268384483853587
