point_id,coef,se,p_value,n_treat,n_control,bw_left,bw_right
1,-0.4012667294696124,0.1726280753254728,0.02010095427986064,67,118,178.65760603663728,178.65760603663728
2,-0.3311983334109785,0.06592435176389483,5.062867656347974e-7,43,122,174.99243442551114,174.99243442551114
3,-0.05566960459469961,0.13824587536348987,0.6871796280299276,20,27,47.19420909351739,47.19420909351739
4,0.2829152850255934,0.3309949628143841,0.39269401279630695,37,51,104.36248639603468,104.36248639603468
5,0.7237960531523084,0.6659500844975915,0.27709766132620434,21,21,49.65928102111937,49.65928102111937
6,0.6798889536067474,0.688857290035079,0.3236520266649604,26,17,41.61456127792653,41.61456127792653
7,-0.28312221922349057,0.1943312439073957,0.14514252281714776,33,22,61.8488951175568,61.8488951175568
8,-0.22201517593313724,0.23139842369270563,0.3373321874841057,31,21,55.53379407898788,55.53379407898788
9,0.02923663845605118,0.29381143029638296,0.920734799477926,28,28,61.61776988242857,61.61776988242857
10,4.130021246382398e-4,0.20552679532958423,0.9983966674684618,38,33,65.36778427859738,65.36778427859738
11,0.40142518650362113,0.18806147980763824,0.03279841366806309,59,72,114.35665064608575,114.35665064608575
12,0.17018918928343485,0.2042345764856978,0.4046741298441322,57,51,86.9716616082918,86.9716616082918
13,0.2720233134445498,0.30756857519771175,0.3764633650173343,41,31,71.15414697948775,71.15414697948775
14,-0.18363873479758475,0.16658217584401594,0.27029160936922464,33,18,50.04042570069161,50.04042570069161
15,0.17154794352015523,0.24301759705420395,0.48024566539211216,21,30,53.50155858069857,53.50155858069857
16,0.04563995235727347,0.2271863634409096,0.8407829219680848,24,26,54.93438893465436,54.93438893465436
17,-0.29701547897608194,0.1778018477010523,0.09482326750136105,46,57,125.54680252156271,125.54680252156271
18,-0.2973058108490285,0.33095338816353514,0.36900891264830843,44,24,77.07657278092069,77.07657278092069
19,-0.30502928038323684,0.3158038419533763,0.3341031765744941,60,62,111.17887749848742,111.17887749848742
20,-0.11379147053201777,0.19700683641398886,0.5635331038185292,84,131,200.7615390337508,200.7615390337508
