spec,bw_method,kernel,exclude_ohio_virginia,year,coef,se,p_value,n_treat,n_control,bw_left,bw_right,slope_coef,elevation_coef,ph_coef,pc_black_coef
1,cerrd,triangular,TRUE,1880,-0.050592795492710785,0.16554140363409034,0.7598938449727938,167,161,60.50601945364615,60.50601945364615,NA,NA,NA,NA
2,cerrd,triangular,TRUE,1880,-0.05761474210308258,0.15907944904987514,0.7172205902950524,174,163,63.04461337333349,63.04461337333349,0.017041669177024862,-0.004411806100854794,-0.0010511445586029527,NA
3,cerrd,triangular,TRUE,1880,-0.24948082110659964,0.4774581423689851,0.6013092105514646,99,94,55.67713049113506,55.67713049113506,0.03991896756125374,0.023833113692512287,-0.0019322635128858285,NA
4,cerrd,triangular,TRUE,1880,-0.1093496258741429,0.16984920357870953,0.519702428069708,162,155,57.82710548841365,57.82710548841365,0.024154343851972734,0.007330212677561183,0.018476035546465014,-6.497116790636324e-4
1,certwo,triangular,TRUE,1880,-0.036991005639050556,0.14408421443817238,0.7973857895707832,254,172,65.37151674490218,93.27417513029094,NA,NA,NA,NA
2,certwo,triangular,TRUE,1880,-0.04226694034563956,0.13960387334382335,0.7620701939938685,291,161,61.17629206832211,106.75565958988211,0.00626545889456343,-0.04928706542518368,-3.7893123829820007e-4,NA
3,certwo,triangular,TRUE,1880,0.13919410050656073,0.4630830803533713,0.7637338155501214,210,93,55.147939240902396,98.85406920990874,0.01005656271791585,-0.06387566723029776,-1.8319757137860585e-4,NA
4,certwo,triangular,TRUE,1880,-0.12310154161427012,0.1535801219813664,0.42281559041527256,217,159,59.38237353649983,78.15371064568899,0.021481832487436008,-0.011658374973030738,0.02135329843918974,-2.4458949835329214e-4
1,cersum,triangular,TRUE,1880,0.0014807934930587408,0.11923599564754774,0.9900913152169877,319,319,119.36411716799208,119.36411716799208,NA,NA,NA,NA
2,cersum,triangular,TRUE,1880,-0.034596045751085186,0.1374670893648259,0.8012978153039838,231,228,84.01931609312015,84.01931609312015,0.009896587377206553,-0.028442977392408662,-6.617932790571311e-4,NA
3,cersum,triangular,TRUE,1880,-0.15108708881722754,0.4162254143846379,0.7166097957899457,114,105,62.47861848177369,62.47861848177369,0.029840403667521692,-0.001152135264564147,-0.0013754160844898578,NA
4,cersum,triangular,TRUE,1880,-0.1320230477332548,0.13649360473518368,0.3334205056751437,246,240,89.11619350080292,89.11619350080292,0.01896627179926793,-0.016124781091241512,0.023534508929261302,-4.8222873487041486e-5
1,mserd,uniform,TRUE,1880,-0.05662959521605071,0.14931185777615663,0.7044869427024907,174,163,63.39375789226577,63.39375789226577,NA,NA,NA,NA
2,mserd,uniform,TRUE,1880,-0.012234271379132038,0.1361889986562838,0.9284198944480828,193,188,69.11108633014729,69.11108633014729,0.004249253647751852,-0.04651121829938957,-3.18693333895738e-4,NA
3,mserd,uniform,TRUE,1880,0.0031538457357128333,0.33967231109671325,0.9925917757169176,120,106,63.76366567555144,63.76366567555144,0.003145897210571156,-0.05443110488160479,-1.8374804326997188e-4,NA
4,mserd,uniform,TRUE,1880,-0.1513588762858469,0.14705288887306542,0.30334722798487807,173,163,63.08168931704018,63.08168931704018,0.019913600404060754,-0.013390503360952447,0.027249121945518567,5.639065452884271e-5
1,msetwo,uniform,TRUE,1880,-0.015067054258932622,0.12816850440570166,0.9064189905579648,226,208,76.73773692715957,81.52434359655466,NA,NA,NA,NA
2,msetwo,uniform,TRUE,1880,-0.02623394493115088,0.12388038004790962,0.8322877536603568,321,172,65.597879961021,120.76030423952027,-1.5252703207104673e-4,-0.06905402936746291,2.937895802798151e-4,NA
3,msetwo,uniform,TRUE,1880,0.17794465464871467,0.335291511284914,0.5956154212467208,251,96,56.59143763211524,116.83750093226229,-0.0029088910981254143,-0.08305311657108161,5.430112545169669e-4,NA
4,msetwo,uniform,TRUE,1880,-0.12795146230508686,0.13086102493156795,0.328190065253053,229,188,69.84912919675882,83.52808849766265,0.016691097512231745,-0.03354841867306716,0.025838018557027193,4.016440013070574e-4
1,msesum,uniform,TRUE,1880,-0.07209433057594428,0.1005519819838707,0.47338293628496897,351,346,131.0907911423989,131.0907911423989,NA,NA,NA,NA
2,msesum,uniform,TRUE,1880,0.04515136241678871,0.11951790206411174,0.7055947199646002,253,246,91.73594892492154,91.73594892492154,-0.003128354480689193,-0.06405255482954816,-1.4000407088067155e-4,NA
3,msesum,uniform,TRUE,1880,0.01600191706451818,0.23841501695185888,0.946487837883224,160,158,78.67471721420628,78.67471721420628,-0.004970159710468831,-0.06682882606005303,7.835353189564924e-5,NA
4,msesum,uniform,TRUE,1880,-0.09510996577320059,0.11963131166431579,0.42659856007881,252,246,91.56942319149576,91.56942319149576,0.010717151717529976,-0.04185131441595037,0.023740930820266903,3.5243714693587334e-4
1,cerrd,uniform,TRUE,1880,-0.07227722649222024,0.17266094242804608,0.6755027490522718,125,118,43.076026968436445,43.076026968436445,NA,NA,NA,NA
2,cerrd,uniform,TRUE,1880,-0.0736434221049794,0.16609305190257403,0.6574861764896645,133,124,46.97027355234752,46.97027355234752,0.019034388592443725,0.0072391947185550115,-0.0010787925301037945,NA
3,cerrd,uniform,TRUE,1880,-0.4050855970047622,0.5577413128369783,0.46765698762419755,68,60,43.450201032017546,43.450201032017546,0.03185910409115335,0.02729985544840391,-0.0017303080392582634,NA
4,cerrd,uniform,TRUE,1880,-0.1687147823301006,0.1735422175323382,0.3309595488013997,123,117,42.87533275313243,42.87533275313243,0.023441026943812948,0.008150281871345637,0.02172376384417428,-5.533440162032682e-4
1,certwo,uniform,TRUE,1880,-0.04010198005459298,0.15849957721823554,0.8002604758162034,154,137,52.14325408802426,55.39575093997876,NA,NA,NA,NA
2,certwo,uniform,TRUE,1880,-0.06883074232872945,0.14618102499185578,0.6377409834242329,227,119,44.58257755498727,82.07286016745341,0.002906027664276809,-0.056842669966121,-2.3236978797599311e-4,NA
3,certwo,uniform,TRUE,1880,-0.3968824014905544,0.6757526038220545,0.5569894252413894,161,46,38.56286045908896,79.61607680174248,0.012418845657074074,-0.07252785771808294,1.627922142306724e-4,NA
4,certwo,uniform,TRUE,1880,-0.13509418679971497,0.15977361727441974,0.39781219504340654,161,125,47.47502308912627,56.772331675698624,0.02543475788074388,-0.008727098983722162,0.02495892255238723,-1.5574903155394886e-4
1,cersum,uniform,TRUE,1880,0.02613059283827912,0.12355754528309484,0.8325086755538487,247,240,89.0761274029565,89.0761274029565,NA,NA,NA,NA
2,cersum,uniform,TRUE,1880,-0.06683367788563484,0.1463343047676187,0.6478729315035285,172,163,62.346909076267195,62.346909076267195,0.008033891679433105,-0.026861172955091057,-6.790127027146535e-4,NA
3,cersum,uniform,TRUE,1880,-0.15043653183967495,0.3919035080422523,0.7010813612571922,92,90,53.61097488479408,53.61097488479408,0.021090604138161512,-0.018439719342229793,-7.726347553974155e-4,NA
4,cersum,uniform,TRUE,1880,-0.1642313380659119,0.147102092466529,0.26423186783417846,171,163,62.23786223631202,62.23786223631202,0.02173074236686474,-0.005072991077651898,0.027226632937624624,-5.75276710221579e-5
1,mserd,epanechnikov,TRUE,1880,-0.03299924028176893,0.1383877390330178,0.811528258552269,220,220,79.90134431924768,79.90134431924768,NA,NA,NA,NA
2,mserd,epanechnikov,TRUE,1880,-0.025838417153577913,0.13232451112481491,0.8451850726729757,234,229,84.73691086057033,84.73691086057033,0.006735924459020907,-0.03697720549573312,-5.134981859431765e-4,NA
3,mserd,epanechnikov,TRUE,1880,0.07144726936610526,0.30538908223547245,0.8150199988120876,157,148,76.45760892245164,76.45760892245164,0.009325452799234756,-0.04582441795333057,-3.9086757308928657e-4,NA
4,mserd,epanechnikov,TRUE,1880,-0.1298304393588075,0.14048546986019755,0.3554052876463707,217,214,77.42018149841245,77.42018149841245,0.02054875937648893,-0.012577121283910558,0.02474424148208167,-6.313965451798238e-5
1,msetwo,epanechnikov,TRUE,1880,0.0024988977933730894,0.12316781236132168,0.9838131801389429,310,240,89.19580637476513,117.46560726633241,NA,NA,NA,NA
2,msetwo,epanechnikov,TRUE,1880,-0.02692177272655251,0.11947200480082219,0.8217151022149844,370,223,82.36767568361269,140.6255286971637,-4.965820520031611e-5,-0.06517061493738871,1.2067503129688413e-4,NA
3,msetwo,epanechnikov,TRUE,1880,0.03288979657619843,0.1952661926675822,0.8662405298740111,301,229,104.93576507829766,135.71101274028302,-0.006170321380990707,-0.07550969774014916,2.8851006952000094e-4,NA
4,msetwo,epanechnikov,TRUE,1880,-0.11686510399607046,0.13033792870574096,0.3699155366756363,277,219,79.38397376108698,102.01592455338915,0.016353074195499185,-0.03162446069906396,0.02392774395382097,2.6173690943271733e-4
1,msesum,epanechnikov,TRUE,1880,-0.28504752300402725,0.08216718325330051,5.221731639010312e-4,587,540,228.8065352044179,228.8065352044179,NA,NA,NA,NA
2,msesum,epanechnikov,TRUE,1880,0.026558336583812205,0.11582671321775515,0.8186406433483345,308,306,115.04738977161544,115.04738977161544,-0.0025454480219593532,-0.05525911949192386,-2.8297755865759047e-4,NA
3,msesum,epanechnikov,TRUE,1880,0.08638180726690303,0.25005084290711355,0.729750852076215,190,182,89.50021068952505,89.50021068952505,0.0015519100268193593,-0.059158841196735715,-1.2283515660776057e-4,NA
4,msesum,epanechnikov,TRUE,1880,-0.10437152338901409,0.11163736003954758,0.34983173252587446,333,327,124.85944061641509,124.85944061641509,0.00896167343354697,-0.035577549424004803,0.0213198432201021,1.859725197511028e-4
1,cerrd,epanechnikov,TRUE,1880,-0.05501363197632525,0.1684013552591011,0.743908683401771,151,151,54.292923738003445,54.292923738003445,NA,NA,NA,NA
2,cerrd,epanechnikov,TRUE,1880,-0.07042556896916924,0.15915580543344926,0.6581314074788869,163,155,57.590121852355985,57.590121852355985,0.017341304212136387,-0.0023055678088971104,-0.001084512926079125,NA
3,cerrd,epanechnikov,TRUE,1880,-0.26979883006661193,0.5251063431844717,0.6073929052718094,87,79,52.10018029722022,52.10018029722022,0.040851217159631324,0.029754312284190065,-0.0020623133460207963,NA
4,cerrd,epanechnikov,TRUE,1880,-0.12579736144015816,0.17203926845741488,0.46464901885659154,146,142,52.620912335898254,52.620912335898254,0.023999542900348746,0.009663452112070592,0.01954405048955245,-6.846279528892646e-4
1,certwo,epanechnikov,TRUE,1880,-0.06330964350173218,0.1469951299924414,0.6666922525151296,219,161,60.60850608352369,79.81782173360682,NA,NA,NA,NA
2,certwo,epanechnikov,TRUE,1880,-0.053754184541704504,0.1413533282464678,0.7037357901415753,258,152,55.97990806060719,95.57395060751607,0.005575776886433022,-0.05062296693060099,-3.940278815111487e-4,NA
3,certwo,epanechnikov,TRUE,1880,0.0896965842351725,0.3165372865601956,0.7768946433999974,195,133,71.50592802020819,92.4769729492657,0.004783891275051324,-0.0633470617362668,-7.430817893867934e-5,NA
4,certwo,epanechnikov,TRUE,1880,-0.13786250860556085,0.15622198682856758,0.37751822594896817,192,150,53.95566173198732,69.33813534006735,0.022234179548428122,-0.007715281278168243,0.022457421654386252,-3.009040315950849e-4
1,cersum,epanechnikov,TRUE,1880,-0.1375908667974297,0.10087152980733276,0.17256101309446958,414,391,155.47392690885866,155.47392690885866,NA,NA,NA,NA
2,cersum,epanechnikov,TRUE,1880,-0.04041447625948326,0.13727874240761712,0.7684544124987155,218,216,78.19016681697137,78.19016681697137,0.009070648447440925,-0.031000228610634208,-6.181387374360021e-4,NA
3,cersum,epanechnikov,TRUE,1880,-0.14240888952014763,0.41072090204342493,0.7287948447517056,112,103,60.9877444414061,60.9877444414061,0.0273887603793369,-0.0057286298868966384,-0.0012422940772374904,NA
4,cersum,epanechnikov,TRUE,1880,-0.15360448879978428,0.1343727461878667,0.25298779780161634,233,229,84.86440553126833,84.86440553126833,0.01847404193786706,-0.017923356016449156,0.025069574666646728,5.2420525844351206e-5
