point_id,coef,se,p_value,n_treat,n_control,bw_left,bw_right
1,-0.509214574693833,0.19730398261351853,0.009855364574692748,69,120,185.41109403823725,185.41109403823725
2,-0.36818820909332395,0.08669456033219598,2.1669197514572232e-5,38,72,112.32677897912191,112.32677897912191
3,-0.19837205131298496,0.19235179647782052,0.30240102695045235,21,32,52.365405685418146,52.365405685418146
4,0.00220591933030434,0.28904106620804737,0.9939107203231109,37,51,105.1816940951791,105.1816940951791
5,0.7209531809147531,0.6621407273721185,0.27623252802060266,20,21,43.55914233122242,43.55914233122242
6,0.44544432491854735,0.5695586086133411,0.43416350665889814,27,17,46.587293020876835,46.587293020876835
7,-0.2857789328728231,0.17666122751016067,0.1057345096635752,33,23,65.40656667109302,65.40656667109302
8,-0.2506033570495001,0.26788085986547916,0.3495291206894608,26,19,51.23596613493357,51.23596613493357
9,-0.06371081126473754,0.2958390361671416,0.829489509059947,28,28,61.04594717867257,61.04594717867257
10,-0.16554614272245338,0.20439275548983685,0.4179738893844402,35,30,60.25588060192761,60.25588060192761
11,0.17886771900446252,0.20393535064065865,0.38044291624121446,58,73,116.03857821862043,116.03857821862043
12,0.04355709092473781,0.2226825859016888,0.8449219346318386,58,51,86.39424783326389,86.39424783326389
13,0.15886247510735885,0.3302411546843888,0.6304810326034933,40,30,66.29482647412311,66.29482647412311
14,-0.26736923607595653,0.17252306535283998,0.12119928369310153,29,17,46.17020951673332,46.17020951673332
15,0.14269136294949414,0.25976631033200215,0.582795021199036,21,30,52.11489700357353,52.11489700357353
16,0.06661290536270181,0.2480821798539471,0.7883056640044231,23,26,51.095399421500176,51.095399421500176
17,-0.2840584317217463,0.20254140151180047,0.1607746595311145,39,49,98.93749446173658,98.93749446173658
18,-0.3301232348794674,0.35370754226778106,0.350653441636971,44,25,79.23575776585524,79.23575776585524
19,-0.3029137825447421,0.32176469890705256,0.34649275736706864,62,66,114.56102712015628,114.56102712015628
20,-0.09195333629987168,0.24178313175242994,0.7037128775501929,75,111,176.62730230749696,176.62730230749696
